config_id,controller,scenario_id,seed,person_delay_s,max_norm_wait,starvation_violations,ped_mean_wait_s,veh_mean_wait_s,phase_switches,clearance_share
efficiency__001,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__002,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__003,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__004,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__005,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__006,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__007,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__008,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__009,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__010,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__011,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__012,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__013,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__014,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__015,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__016,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__017,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__018,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__019,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__020,efficiency,K_HH,304,12.193440031614305,0.61,0.0,13.0,12.009463722397477,80.0,0.2111111111111111
efficiency__021,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__022,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__023,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__024,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__025,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__026,efficiency,K_HH,304,11.674570243034973,0.55,0.0,12.72340425531915,11.435331230283913,80.0,0.2111111111111111
efficiency__000,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__001,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__002,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__003,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__004,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__005,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__006,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__007,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__008,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__009,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__010,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__011,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__012,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__013,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__014,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__015,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__016,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__017,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__018,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__019,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__020,efficiency,K_HH,305,12.600477992431788,0.54,0.0,14.094827586206897,12.151515151515152,82.0,0.19666666666666666
efficiency__021,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__022,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__023,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__024,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__025,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efficiency__026,efficiency,K_HH,305,12.006771559450309,0.4,0.0,11.155172413793103,12.262626262626263,82.0,0.19666666666666666
efpb__000,efpb,K_HH,301,10.958550221708117,0.52,0.0,14.427350427350428,9.94822006472492,80.0,0.1988888888888889
efpb__001,efpb,K_HH,301,11.428571428571427,0.49,0.0,11.11111111111111,11.521035598705502,81.0,0.19111111111111112
efpb__002,efpb,K_HH,301,10.936957779063041,0.53,0.0,14.487179487179487,9.902912621359222,80.0,0.1988888888888889
efpb__003,efpb,K_HH,301,11.485251590514746,0.69,0.0,13.495726495726496,10.89967637540453,80.0,0.18777777777777777
efpb__004,efpb,K_HH,301,11.428571428571427,0.49,0.0,11.11111111111111,11.521035598705502,81.0,0.19111111111111112
efpb__005,efpb,K_HH,301,11.707345286292654,0.52,0.0,13.991452991452991,11.042071197411003,80.0,0.19333333333333333
efpb__006,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__007,efpb,K_HH,301,11.428571428571427,0.49,0.0,11.11111111111111,11.521035598705502,81.0,0.19111111111111112
efpb__008,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__009,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__010,efpb,K_HH,301,11.660497397339501,0.53,0.0,14.128205128205128,10.941747572815533,80.0,0.19333333333333333
efpb__011,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__012,efpb,K_HH,301,11.660497397339501,0.53,0.0,14.128205128205128,10.941747572815533,80.0,0.19333333333333333
efpb__013,efpb,K_HH,301,11.707345286292654,0.52,0.0,13.991452991452991,11.042071197411003,80.0,0.19333333333333333
efpb__014,efpb,K_HH,301,12.230576441102757,0.43,0.0,11.88888888888889,12.330097087378642,82.0,0.19111111111111112
efpb__015,efpb,K_HH,301,10.936957779063041,0.53,0.0,14.487179487179487,9.902912621359222,80.0,0.1988888888888889
efpb__016,efpb,K_HH,301,11.707345286292654,0.52,0.0,13.991452991452991,11.042071197411003,80.0,0.19333333333333333
efpb__017,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__018,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__019,efpb,K_HH,301,11.428571428571427,0.49,0.0,11.11111111111111,11.521035598705502,81.0,0.19111111111111112
efpb__020,efpb,K_HH,301,12.045883940620783,0.49,0.0,12.247863247863247,11.98705501618123,81.0,0.19333333333333333
efpb__021,efpb,K_HH,301,10.936957779063041,0.53,0.0,14.487179487179487,9.902912621359222,80.0,0.1988888888888889
efpb__022,efpb,K_HH,301,10.936957779063041,0.53,0.0,14.487179487179487,9.902912621359222,80.0,0.1988888888888889
efpb__023,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__024,efpb,K_HH,301,11.916522074416811,0.43,0.0,10.863247863247864,12.223300970873787,82.0,0.19111111111111112
efpb__025,efpb,K_HH,301,11.485251590514746,0.69,0.0,13.495726495726496,10.89967637540453,80.0,0.18777777777777777
efpb__026,efpb,K_HH,301,10.958550221708117,0.52,0.0,14.427350427350428,9.94822006472492,80.0,0.1988888888888889
efpb__027,efpb,K_HH,301,10.958550221708117,0.52,0.0,14.427350427350428,9.94822006472492,80.0,0.1988888888888889
efpb__028,efpb,K_HH,301,10.936957779063041,0.53,0.0,14.487179487179487,9.902912621359222,80.0,0.1988888888888889
efpb__029,efpb,K_HH,301,10.958550221708117,0.52,0.0,14.427350427350428,9.94822006472492,80.0,0.1988888888888889
efpb__000,efpb,K_HH,302,12.128809163604927,0.51,0.0,15.17,11.290322580645162,80.0,0.1988888888888889
efpb__001,efpb,K_HH,302,13.719688783228875,0.8,0.0,19.84,12.03225806451613,80.0,0.21
efpb__002,efpb,K_HH,302,11.70866652258483,0.51,0.0,13.85,11.118279569892474,81.0,0.1922222222222222
efpb__003,efpb,K_HH,302,11.739355954181976,0.51,0.0,14.59,10.953405017921147,81.0,0.19333333333333333
efpb__004,efpb,K_HH,302,11.066781932137456,0.4,0.0,12.57,10.652329749103943,81.0,0.19777777777777777
efpb__005,efpb,K_HH,302,11.739355954181976,0.51,0.0,14.59,10.953405017921147,81.0,0.19333333333333333
efpb__006,efpb,K_HH,302,10.86665225848282,0.43,0.0,10.89,10.86021505376344,82.0,0.1922222222222222
efpb__007,efpb,K_HH,302,12.196671709531016,0.51,0.0,14.08,11.67741935483871,80.0,0.20444444444444446
efpb__008,efpb,K_HH,302,11.285714285714285,0.43,0.0,11.62,11.193548387096774,82.0,0.1922222222222222
efpb__009,efpb,K_HH,302,10.86665225848282,0.43,0.0,10.89,10.86021505376344,82.0,0.1922222222222222
efpb__010,efpb,K_HH,302,13.719688783228875,0.8,0.0,19.84,12.03225806451613,80.0,0.21
efpb__011,efpb,K_HH,302,10.86665225848282,0.43,0.0,10.89,10.86021505376344,82.0,0.1922222222222222
efpb__012,efpb,K_HH,302,11.45191268640588,0.6,0.0,14.56,10.594982078853047,80.0,0.20444444444444446
efpb__013,efpb,K_HH,302,11.739355954181976,0.51,0.0,14.59,10.953405017921147,81.0,0.19333333333333333
efpb__014,efpb,K_HH,302,10.763345580289606,0.41,0.0,10.62,10.802867383512545,82.0,0.19333333333333333
efpb__015,efpb,K_HH,302,12.128809163604927,0.51,0.0,15.17,11.290322580645162,80.0,0.1988888888888889
efpb__016,efpb,K_HH,302,11.042360060514373,0.42,0.0,13.51,10.362007168458781,80.0,0.1988888888888889
efpb__017,efpb,K_HH,302,10.86665225848282,0.43,0.0,10.89,10.86021505376344,82.0,0.1922222222222222
efpb__018,efpb,K_HH,302,10.86665225848282,0.43,0.0,10.89,10.86021505376344,82.0,0.1922222222222222
efpb__019,efpb,K_HH,302,11.439161443700023,0.6,0.0,13.89,10.763440860215054,80.0,0.20444444444444446
efpb__020,efpb,K_HH,302,11.045818024637995,0.58,0.0,9.86,11.372759856630825,82.0,0.1922222222222222
efpb__021,efpb,K_HH,302,12.128809163604927,0.51,0.0,15.17,11.290322580645162,80.0,0.1988888888888889
efpb__022,efpb,K_HH,302,12.128809163604927,0.51,0.0,15.17,11.290322580645162,80.0,0.1988888888888889
efpb__023,efpb,K_HH,302,11.285714285714285,0.43,0.0,11.62,11.193548387096774,82.0,0.1922222222222222
efpb__024,efpb,K_HH,302,10.86665225848282,0.43,0.0,10.89,10.86021505376344,82.0,0.1922222222222222
efpb__025,efpb,K_HH,302,11.739355954181976,0.51,0.0,14.59,10.953405017921147,81.0,0.19333333333333333
efpb__026,efpb,K_HH,302,12.128809163604927,0.51,0.0,15.17,11.290322580645162,80.0,0.1988888888888889
efpb__027,efpb,K_HH,302,11.739355954181976,0.51,0.0,14.59,10.953405017921147,81.0,0.19333333333333333
efpb__028,efpb,K_HH,302,12.128809163604927,0.51,0.0,15.17,11.290322580645162,80.0,0.1988888888888889
efpb__029,efpb,K_HH,302,12.128809163604927,0.51,0.0,15.17,11.290322580645162,80.0,0.1988888888888889
efpb__000,efpb,K_HH,303,11.87217890849405,0.51,0.0,14.38,11.224832214765101,80.0,0.21
efpb__001,efpb,K_HH,303,11.385514977431267,0.47,0.0,12.06,11.211409395973154,80.0,0.20444444444444446
efpb__002,efpb,K_HH,303,12.63028313500205,0.69,0.0,16.06,11.74496644295302,79.0,0.2111111111111111
efpb__003,efpb,K_HH,303,12.63028313500205,0.69,0.0,16.06,11.74496644295302,79.0,0.2111111111111111
efpb__004,efpb,K_HH,303,11.560730406237177,0.47,0.0,12.94,11.204697986577182,80.0,0.20444444444444446
efpb__005,efpb,K_HH,303,12.06216659827657,0.55,0.0,13.72,11.634228187919463,80.0,0.20444444444444446
efpb__006,efpb,K_HH,303,12.11325400082068,0.43,0.0,12.37,12.046979865771812,81.0,0.20222222222222222
efpb__007,efpb,K_HH,303,11.385514977431267,0.47,0.0,12.06,11.211409395973154,80.0,0.20444444444444446
efpb__008,efpb,K_HH,303,11.81329503487895,0.3,0.0,11.87,11.798657718120806,81.0,0.20222222222222222
efpb__009,efpb,K_HH,303,12.11325400082068,0.43,0.0,12.37,12.046979865771812,81.0,0.20222222222222222
efpb__010,efpb,K_HH,303,11.385514977431267,0.47,0.0,12.06,11.211409395973154,80.0,0.20444444444444446
efpb__011,efpb,K_HH,303,12.11325400082068,0.43,0.0,12.37,12.046979865771812,81.0,0.20222222222222222
efpb__012,efpb,K_HH,303,11.560730406237177,0.47,0.0,12.94,11.204697986577182,80.0,0.20444444444444446
efpb__013,efpb,K_HH,303,12.06216659827657,0.55,0.0,13.72,11.634228187919463,80.0,0.20444444444444446
efpb__014,efpb,K_HH,303,12.11325400082068,0.43,0.0,12.37,12.046979865771812,81.0,0.20222222222222222
efpb__015,efpb,K_HH,303,11.928395568321708,0.58,0.0,15.07,11.11744966442953,80.0,0.21
efpb__016,efpb,K_HH,303,12.06216659827657,0.55,0.0,13.72,11.634228187919463,80.0,0.20444444444444446
efpb__017,efpb,K_HH,303,12.11325400082068,0.43,0.0,12.37,12.046979865771812,81.0,0.20222222222222222
efpb__018,efpb,K_HH,303,12.11325400082068,0.43,0.0,12.37,12.046979865771812,81.0,0.20222222222222222
efpb__019,efpb,K_HH,303,11.560730406237177,0.47,0.0,12.94,11.204697986577182,80.0,0.20444444444444446
efpb__020,efpb,K_HH,303,12.224251128436602,0.69,0.0,15.42,11.399328859060402,79.0,0.20555555555555555
efpb__021,efpb,K_HH,303,12.303446860894542,0.52,0.0,15.26,11.54026845637584,79.0,0.2111111111111111
efpb__022,efpb,K_HH,303,11.87217890849405,0.51,0.0,14.38,11.224832214765101,80.0,0.21
efpb__023,efpb,K_HH,303,11.81329503487895,0.3,0.0,11.87,11.798657718120806,81.0,0.20222222222222222
efpb__024,efpb,K_HH,303,12.11325400082068,0.43,0.0,12.37,12.046979865771812,81.0,0.20222222222222222
efpb__025,efpb,K_HH,303,12.224251128436602,0.69,0.0,15.42,11.399328859060402,79.0,0.20555555555555555
efpb__026,efpb,K_HH,303,11.639105457529748,0.5,0.0,13.92,11.050335570469798,80.0,0.21
efpb__027,efpb,K_HH,303,12.589249076733688,0.55,0.0,15.34,11.879194630872483,80.0,0.21333333333333335
efpb__028,efpb,K_HH,303,12.303446860894542,0.52,0.0,15.26,11.54026845637584,79.0,0.2111111111111111
efpb__029,efpb,K_HH,303,12.589249076733688,0.55,0.0,15.34,11.879194630872483,80.0,0.21333333333333335
efpb__000,efpb,K_HH,304,12.081011657775145,0.55,0.0,17.96808510638298,10.738170347003155,79.0,0.21777777777777776
efpb__001,efpb,K_HH,304,11.544754001185536,0.53,0.0,14.085106382978724,10.965299684542586,80.0,0.20444444444444446
efpb__002,efpb,K_HH,304,11.690970163999209,0.56,0.0,15.148936170212766,10.902208201892744,80.0,0.21
efpb__003,efpb,K_HH,304,11.690970163999209,0.56,0.0,15.148936170212766,10.902208201892744,80.0,0.21
efpb__004,efpb,K_HH,304,12.28018178225647,0.5,0.0,12.73404255319149,12.176656151419559,80.0,0.2
efpb__005,efpb,K_HH,304,11.96700256866232,0.52,0.0,14.574468085106384,11.372239747634069,80.0,0.20555555555555555
efpb__006,efpb,K_HH,304,12.586247777119144,0.42,0.0,11.159574468085106,12.911671924290221,82.0,0.19666666666666666
efpb__007,efpb,K_HH,304,11.544754001185536,0.53,0.0,14.085106382978724,10.965299684542586,80.0,0.20444444444444446
efpb__008,efpb,K_HH,304,12.206678522031218,0.46,0.0,13.361702127659575,11.943217665615142,81.0,0.20222222222222222
efpb__009,efpb,K_HH,304,12.586247777119144,0.42,0.0,11.159574468085106,12.911671924290221,82.0,0.19666666666666666
efpb__010,efpb,K_HH,304,12.197391819798458,0.76,0.0,16.617021276595743,11.189274447949527,80.0,0.21
efpb__011,efpb,K_HH,304,12.586247777119144,0.42,0.0,11.159574468085106,12.911671924290221,82.0,0.19666666666666666
efpb__012,efpb,K_HH,304,12.197391819798458,0.76,0.0,16.617021276595743,11.189274447949527,80.0,0.21
efpb__013,efpb,K_HH,304,11.96700256866232,0.52,0.0,14.574468085106384,11.372239747634069,80.0,0.20555555555555555
efpb__014,efpb,K_HH,304,12.586247777119144,0.42,0.0,11.159574468085106,12.911671924290221,82.0,0.19666666666666666
efpb__015,efpb,K_HH,304,11.690970163999209,0.56,0.0,15.148936170212766,10.902208201892744,80.0,0.21
efpb__016,efpb,K_HH,304,11.96700256866232,0.52,0.0,14.574468085106384,11.372239747634069,80.0,0.20555555555555555
efpb__017,efpb,K_HH,304,12.586247777119144,0.42,0.0,11.159574468085106,12.911671924290221,82.0,0.19666666666666666
efpb__018,efpb,K_HH,304,12.586247777119144,0.42,0.0,11.159574468085106,12.911671924290221,82.0,0.19666666666666666
efpb__019,efpb,K_HH,304,12.28018178225647,0.5,0.0,12.73404255319149,12.176656151419559,80.0,0.2
efpb__020,efpb,K_HH,304,12.28018178225647,0.5,0.0,12.73404255319149,12.176656151419559,80.0,0.2
efpb__021,efpb,K_HH,304,11.690970163999209,0.56,0.0,15.148936170212766,10.902208201892744,80.0,0.21
efpb__022,efpb,K_HH,304,11.690970163999209,0.56,0.0,15.148936170212766,10.902208201892744,80.0,0.21
efpb__023,efpb,K_HH,304,12.193044852795891,0.42,0.0,12.22340425531915,12.186119873817034,81.0,0.19777777777777777
efpb__024,efpb,K_HH,304,12.586247777119144,0.42,0.0,11.159574468085106,12.911671924290221,82.0,0.19666666666666666
efpb__025,efpb,K_HH,304,12.126259632483697,0.76,0.0,16.51063829787234,11.126182965299684,80.0,0.21
efpb__026,efpb,K_HH,304,12.081011657775145,0.55,0.0,17.96808510638298,10.738170347003155,79.0,0.21777777777777776
efpb__027,efpb,K_HH,304,12.081011657775145,0.55,0.0,17.96808510638298,10.738170347003155,79.0,0.21777777777777776
efpb__028,efpb,K_HH,304,11.690970163999209,0.56,0.0,15.148936170212766,10.902208201892744,80.0,0.21
efpb__029,efpb,K_HH,304,12.081011657775145,0.55,0.0,17.96808510638298,10.738170347003155,79.0,0.21777777777777776
efpb__000,efpb,K_HH,305,12.180641306512648,0.48,0.0,14.362068965517242,11.525252525252526,80.0,0.20777777777777778
efpb__001,efpb,K_HH,305,12.518223461461861,0.49,0.0,14.64655172413793,11.878787878787879,80.0,0.2
efpb__002,efpb,K_HH,305,13.05377414857598,0.76,0.0,17.71551724137931,11.653198653198654,80.0,0.20777777777777778
efpb__003,efpb,K_HH,305,13.05377414857598,0.76,0.0,17.71551724137931,11.653198653198654,80.0,0.20777777777777778
efpb__004,efpb,K_HH,305,12.587731527584147,0.49,0.0,14.801724137931034,11.922558922558922,80.0,0.20444444444444446
efpb__005,efpb,K_HH,305,12.820952001593307,0.54,0.0,14.948275862068966,12.181818181818182,80.0,0.2088888888888889
efpb__006,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__007,efpb,K_HH,305,12.587731527584147,0.49,0.0,14.801724137931034,11.922558922558922,80.0,0.20444444444444446
efpb__008,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__009,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__010,efpb,K_HH,305,12.666998605855406,0.69,0.0,15.75,11.74074074074074,80.0,0.20333333333333334
efpb__011,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__012,efpb,K_HH,305,12.666998605855406,0.69,0.0,15.75,11.74074074074074,80.0,0.20333333333333334
efpb__013,efpb,K_HH,305,12.820952001593307,0.54,0.0,14.948275862068966,12.181818181818182,80.0,0.2088888888888889
efpb__014,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__015,efpb,K_HH,305,13.48635729934276,0.76,0.0,19.54310344827586,11.666666666666666,79.0,0.21555555555555556
efpb__016,efpb,K_HH,305,12.711212905795659,0.5,0.0,16.344827586206897,11.61952861952862,80.0,0.20666666666666667
efpb__017,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__018,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__019,efpb,K_HH,305,12.518223461461861,0.49,0.0,14.64655172413793,11.878787878787879,80.0,0.2
efpb__020,efpb,K_HH,305,11.735112527384985,0.46,0.0,14.327586206896552,10.956228956228957,80.0,0.20444444444444446
efpb__021,efpb,K_HH,305,13.05377414857598,0.76,0.0,17.71551724137931,11.653198653198654,80.0,0.20777777777777778
efpb__022,efpb,K_HH,305,13.48635729934276,0.76,0.0,19.54310344827586,11.666666666666666,79.0,0.21555555555555556
efpb__023,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__024,efpb,K_HH,305,12.289982075283808,0.38,0.0,13.232758620689655,12.006734006734007,82.0,0.19444444444444445
efpb__025,efpb,K_HH,305,12.35849432383987,0.48,0.0,14.78448275862069,11.62962962962963,80.0,0.20222222222222222
efpb__026,efpb,K_HH,305,12.180641306512648,0.48,0.0,14.362068965517242,11.525252525252526,80.0,0.20777777777777778
efpb__027,efpb,K_HH,305,12.180641306512648,0.48,0.0,14.362068965517242,11.525252525252526,80.0,0.20777777777777778
efpb__028,efpb,K_HH,305,13.05377414857598,0.76,0.0,17.71551724137931,11.653198653198654,80.0,0.20777777777777778
efpb__029,efpb,K_HH,305,12.180641306512648,0.48,0.0,14.362068965517242,11.525252525252526,80.0,0.20777777777777778
equal_bargaining__000,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__001,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__002,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__003,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__004,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__005,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__006,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__007,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__008,equal_bargaining,K_HH,301,12.006940427993058,0.53,0.0,9.564102564102564,12.718446601941748,82.0,0.17222222222222222
equal_bargaining__000,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__001,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__002,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__003,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__004,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__005,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__006,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__007,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__008,equal_bargaining,K_HH,302,12.892586989409985,0.79,0.0,12.49,13.00358422939068,82.0,0.18777777777777777
equal_bargaining__000,equal_bargaining,K_HH,303,11.085556011489537,0.37,0.0,7.27,12.070469798657719,82.0,0.17555555555555555
equal_bargaining__001,equal_bargaining,K_HH,303,11.085556011489537,0.37,0.0,7.27,12.070469798657719,82.0,0.17555555555555555
equal_bargaining__002,equal_bargaining,K_HH,303,11.085556011489537,0.37,0.0,7.27,12.070469798657719,82.0,0.17555555555555555
equal_bargaining__003,equal_bargaining,K_HH,303,11.085556011489537,0.37,0.0,7.27,12.070469798657719,82.0,0.17555555555555555
equal_bargaining__004,equal_bargaining,K_HH,303,11.085556011489537,0.37,0.0,7.27,12.070469798657719,82.0,0.17555555555555555
