all_red_s,backend,clearance_steps,controller,experiment_id,jain,mean_wait_disparity,ped_max_wait_s,ped_mean_wait_s,ped_p95_wait_s,ped_service_ratio,ped_throughput_h,phase_switches,requested_p,requested_v,run_id,safety_violations,scenario_id,seed,served_p,served_v,starvation_violations,tail_wait_disparity,veh_max_wait_s,veh_mean_wait_s,veh_p95_wait_s,veh_service_ratio,veh_throughput_h,wall_time_s,yellow_s
1,surrogate,709,equal_bargaining,confirmatory_core,0.9999973387976687,0.02338437043337914,45.0,11.03921568627451,26.0,0.996742671009772,306.0,328,307,899,confirmatory_core__C_MM__equal_bargaining__1025,0,C_MM,1025,306,899,0,0.010000000000000009,42.0,8.700778642936596,25.0,1.0,899.0,37.4035279589998,3
1,surrogate,699,equal_bargaining,confirmatory_core,0.9999997185656077,0.016168119000169318,39.0,11.16564417177914,26.0,1.0,326.0,329,326,943,confirmatory_core__C_MM__equal_bargaining__1026,0,C_MM,1026,326,942,0,0.010000000000000009,41.0,9.548832271762208,25.0,0.9989395546129375,942.0,38.66686372699996,3
1,surrogate,713,equal_bargaining,confirmatory_core,0.9999987116091745,0.021918958265933347,36.0,10.99644128113879,26.0,1.0,281.0,327,281,882,confirmatory_core__C_MM__equal_bargaining__1027,0,C_MM,1027,281,880,0,0.020000000000000018,36.0,8.804545454545455,24.0,0.9977324263038548,880.0,37.28489772800003,3
1,surrogate,717,equal_bargaining,confirmatory_core,0.9999730339782054,0.021023959269242304,52.0,11.248427672955975,26.0,0.9875776397515528,318.0,331,322,947,confirmatory_core__C_MM__equal_bargaining__1028,0,C_MM,1028,318,945,0,0.010000000000000009,41.0,9.146031746031746,25.0,0.9978880675818373,945.0,39.06502806200024,3
1,surrogate,705,equal_bargaining,confirmatory_core,0.9999988778380878,0.035076787914354465,43.0,11.983818770226538,26.0,1.0,309.0,332,309,945,confirmatory_core__C_MM__equal_bargaining__1029,0,C_MM,1029,309,943,0,0.010000000000000009,41.0,8.476139978791092,25.0,0.9978835978835979,943.0,39.012074261999715,3
1,surrogate,730,equal_bargaining,confirmatory_core,0.9999932954049923,0.043362939395947944,67.0,12.964539007092199,32.0,1.0,282.0,327,282,968,confirmatory_core__C_MM__equal_bargaining__1030,0,C_MM,1030,282,963,0,0.07,40.0,8.628245067497405,25.0,0.9948347107438017,963.0,39.93365652700004,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999980035458204,0.12435006854470187,73.0,31.43092105263158,69.0,0.9967213114754099,304.0,140,305,985,confirmatory_core__C_MM__fixed_time__1001,0,C_MM,1001,304,979,0,0.1499999999999999,59.0,18.99591419816139,54.0,0.9939086294416244,979.0,1.0892150399999991,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999923287973652,0.1161925881668045,73.0,31.634057971014492,69.0,0.989247311827957,276.0,140,279,951,confirmatory_core__C_MM__fixed_time__1002,0,C_MM,1002,276,946,0,0.15999999999999992,59.0,20.01479915433404,53.0,0.9947423764458465,946.0,1.0807129449999593,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999979622766942,0.1261288385527516,73.0,32.59440559440559,68.0,0.9896193771626297,286.0,140,289,927,confirmatory_core__C_MM__fixed_time__1003,0,C_MM,1003,286,920,0,0.15000000000000002,59.0,19.981521739130436,53.0,0.9924487594390508,920.0,1.080925451999974,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999861211008514,0.14005504297412533,73.0,33.1958762886598,70.0,0.9965753424657534,291.0,140,292,924,confirmatory_core__C_MM__fixed_time__1004,0,C_MM,1004,291,914,0,0.17999999999999994,59.0,19.190371991247265,52.0,0.9891774891774892,914.0,1.1043663789996572,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999803343668832,0.1318066867409638,73.0,32.19063545150502,68.0,0.9867986798679867,299.0,140,303,907,confirmatory_core__C_MM__fixed_time__1005,0,C_MM,1005,299,903,0,0.15000000000000002,59.0,19.00996677740864,53.0,0.9955898566703418,903.0,1.106497268000112,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999804404844117,0.11399143627732503,73.0,31.983388704318937,68.0,0.9836601307189542,301.0,140,306,921,confirmatory_core__C_MM__fixed_time__1006,0,C_MM,1006,301,914,0,0.14,59.0,20.584245076586434,54.0,0.992399565689468,914.0,1.1378439720001552,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999981247448628,0.10879849727321364,73.0,30.802158273381295,69.0,0.9928571428571429,278.0,140,280,905,confirmatory_core__C_MM__fixed_time__1007,0,C_MM,1007,278,901,0,0.15999999999999992,59.0,19.922308546059934,53.0,0.9955801104972376,901.0,1.1074504189996333,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999972679536426,0.12213115956377929,73.0,31.694352159468437,67.0,1.0,301.0,140,301,909,confirmatory_core__C_MM__fixed_time__1008,0,C_MM,1008,301,906,0,0.13,59.0,19.481236203090507,54.0,0.9966996699669967,906.0,1.0654348439998103,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999763291654132,0.10636038412118753,73.0,29.574193548387097,68.0,0.9841269841269841,310.0,140,315,960,confirmatory_core__C_MM__fixed_time__1009,0,C_MM,1009,310,954,0,0.15000000000000002,59.0,18.938155136268342,53.0,0.99375,954.0,1.0778439910000088,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999673473063806,0.13376745074850732,73.0,32.4695945945946,70.0,0.9833887043189369,296.0,140,301,942,confirmatory_core__C_MM__fixed_time__1010,0,C_MM,1010,296,937,0,0.17999999999999994,59.0,19.092849519743865,52.0,0.994692144373673,937.0,1.1249256560004142,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999887899725786,0.1536614052991084,73.0,35.12751677852349,70.0,0.9867549668874173,298.0,140,302,907,confirmatory_core__C_MM__fixed_time__1011,0,C_MM,1011,298,901,0,0.17999999999999994,59.0,19.761376248612653,52.0,0.9933847850055126,901.0,1.129696954999872,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999930625033069,0.10810484790696803,73.0,30.14487632508834,69.0,0.9895104895104895,283.0,140,286,950,confirmatory_core__C_MM__fixed_time__1012,0,C_MM,1012,283,945,0,0.15999999999999992,59.0,19.334391534391536,53.0,0.9947368421052631,945.0,1.079340568999669,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999921185024145,0.10922206501013892,73.0,29.70608108108108,67.0,0.9899665551839465,296.0,140,299,897,confirmatory_core__C_MM__fixed_time__1013,0,C_MM,1013,296,893,0,0.14,59.0,18.783874580067188,53.0,0.9955406911928651,893.0,1.1169304939999165,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999914542641515,0.1319558373511217,73.0,33.34013605442177,69.0,0.98989898989899,294.0,140,297,931,confirmatory_core__C_MM__fixed_time__1014,0,C_MM,1014,294,927,0,0.16999999999999993,59.0,20.1445523193096,52.0,0.9957035445757251,927.0,1.1097111990002304,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999918568612512,0.14055740821091345,73.0,32.94509803921569,69.0,0.9922178988326849,255.0,140,257,951,confirmatory_core__C_MM__fixed_time__1015,0,C_MM,1015,255,949,0,0.1499999999999999,59.0,18.889357218124342,54.0,0.9978969505783386,949.0,1.118349018999652,3
1,surrogate,280,fixed_time,confirmatory_core,0.999982924955178,0.12991790799725367,73.0,32.32374100719424,70.0,1.0,278.0,140,278,972,confirmatory_core__C_MM__fixed_time__1016,0,C_MM,1016,278,964,0,0.16999999999999993,59.0,19.33195020746888,53.0,0.9917695473251029,964.0,1.1067235129999062,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999874209340578,0.1383628006238201,73.0,33.095419847328245,70.0,0.9886792452830189,262.0,140,265,934,confirmatory_core__C_MM__fixed_time__1017,0,C_MM,1017,262,930,0,0.17999999999999994,59.0,19.259139784946235,52.0,0.9957173447537473,930.0,1.2003540430000612,3
1,surrogate,280,fixed_time,confirmatory_core,0.999997312849905,0.12251144487645804,73.0,32.81617647058823,68.0,0.9927007299270073,272.0,140,274,948,confirmatory_core__C_MM__fixed_time__1018,0,C_MM,1018,272,938,0,0.15000000000000002,59.0,20.56503198294243,53.0,0.989451476793249,938.0,1.0881246870003451,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999972257196414,0.12374702016622643,73.0,32.279411764705884,67.0,0.9890909090909091,272.0,140,275,920,confirmatory_core__C_MM__fixed_time__1019,0,C_MM,1019,272,913,0,0.14,59.0,19.904709748083242,53.0,0.9923913043478261,913.0,1.088219879999997,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999895942810169,0.14750253559691354,73.0,33.93687707641196,69.0,1.0,301.0,140,301,933,confirmatory_core__C_MM__fixed_time__1020,0,C_MM,1020,301,927,0,0.1499999999999999,59.0,19.186623516720605,54.0,0.9935691318327974,927.0,1.0744718900000407,3
1,surrogate,280,fixed_time,confirmatory_core,0.999999726834774,0.11055654194579084,73.0,30.910299003322258,65.0,0.9966887417218543,301.0,140,302,919,confirmatory_core__C_MM__fixed_time__1021,0,C_MM,1021,301,915,0,0.12,59.0,19.85464480874317,53.0,0.9956474428726877,915.0,1.1049128760000713,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999741928065702,0.12842798681033973,73.0,31.222972972972972,68.0,0.9866666666666667,296.0,140,300,921,confirmatory_core__C_MM__fixed_time__1022,0,C_MM,1022,296,918,0,0.15000000000000002,59.0,18.380174291939,53.0,0.996742671009772,918.0,1.1360215999998218,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999938906301314,0.12878445484265813,73.0,32.27436823104693,67.0,0.9964028776978417,277.0,140,278,940,confirmatory_core__C_MM__fixed_time__1023,0,C_MM,1023,277,932,0,0.14,59.0,19.395922746781117,53.0,0.9914893617021276,932.0,1.104781229999844,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999771541455261,0.15305629603985155,73.0,34.445283018867926,70.0,0.9814814814814815,265.0,140,270,990,confirmatory_core__C_MM__fixed_time__1024,0,C_MM,1024,265,981,0,0.17999999999999994,59.0,19.139653414882773,52.0,0.990909090909091,981.0,1.0998633119997976,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999986606438871,0.11720774663332895,73.0,31.026143790849673,67.0,0.996742671009772,306.0,140,307,899,confirmatory_core__C_MM__fixed_time__1025,0,C_MM,1025,306,894,0,0.14,59.0,19.30536912751678,53.0,0.9944382647385984,894.0,1.110274587999811,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999998684832658,0.11262482409231633,73.0,30.928792569659443,70.0,0.99079754601227,323.0,140,326,943,confirmatory_core__C_MM__fixed_time__1026,0,C_MM,1026,323,935,0,0.15999999999999992,59.0,19.66631016042781,54.0,0.9915164369034994,935.0,1.1567911870001808,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999904270281548,0.12899764015666737,73.0,32.431654676258994,67.0,0.9893238434163701,278.0,140,281,882,confirmatory_core__C_MM__fixed_time__1027,0,C_MM,1027,278,878,0,0.12,59.0,19.531890660592254,55.0,0.9954648526077098,878.0,1.077747551000357,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999905623218905,0.11597250349220356,73.0,30.38364779874214,70.0,0.9875776397515528,318.0,140,322,947,confirmatory_core__C_MM__fixed_time__1028,0,C_MM,1028,318,941,0,0.16999999999999993,59.0,18.786397449521786,53.0,0.9936642027455121,941.0,1.1067368320000242,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999972545683751,0.1315220578573553,73.0,32.20846905537459,70.0,0.9935275080906149,307.0,140,309,945,confirmatory_core__C_MM__fixed_time__1029,0,C_MM,1029,307,942,0,0.17999999999999994,59.0,19.056263269639064,52.0,0.9968253968253968,942.0,1.1460526810001284,3
1,surrogate,280,fixed_time,confirmatory_core,0.9999246200831375,0.08370918275302178,73.0,28.717391304347824,66.0,0.9787234042553191,276.0,140,282,968,confirmatory_core__C_MM__fixed_time__1030,0,C_MM,1030,276,964,0,0.13,59.0,20.346473029045644,53.0,0.9958677685950413,964.0,1.1261860310000884,3
1,surrogate,585,efficiency,robustness,0.9999984414013673,0.0003969696969697012,32.0,6.53030303030303,16.0,1.0,132.0,269,132,401,robustness__S10_low_demand__efficiency__2001,0,S10_low_demand,2001,132,400,0,0.07,52.0,6.57,23.0,0.9975062344139651,400.0,1.055279217000134,3
1,surrogate,594,efficiency,robustness,0.9999887645218556,0.0005258420346306164,69.0,7.7299270072992705,17.0,1.0,137.0,287,137,449,robustness__S10_low_demand__efficiency__2002,0,S10_low_demand,2002,137,446,0,0.09,50.0,7.7825112107623315,26.0,0.9933184855233853,446.0,1.098756246999983,3
1,surrogate,590,efficiency,robustness,1.0,0.010517311956336359,38.0,7.792307692307692,23.0,1.0,130.0,277,130,451,robustness__S10_low_demand__efficiency__2003,0,S10_low_demand,2003,130,451,0,0.009999999999999981,43.0,6.740576496674057,24.0,1.0,451.0,0.9735685530004048,3
1,surrogate,548,efficiency,robustness,0.9999859727872071,0.0004004615856187249,35.0,5.87218045112782,16.0,0.9925373134328358,133.0,261,134,417,robustness__S10_low_demand__efficiency__2004,0,S10_low_demand,2004,133,417,0,0.04000000000000001,48.0,5.832134292565947,20.0,1.0,417.0,0.9580539580001641,3
1,surrogate,565,efficiency,robustness,0.9999983264438606,0.005907486671172177,28.0,6.927536231884058,21.0,1.0,138.0,273,138,387,robustness__S10_low_demand__efficiency__2005,0,S10_low_demand,2005,138,386,0,0.020000000000000018,46.0,6.33678756476684,23.0,0.9974160206718347,386.0,0.8988871060000747,3
1,surrogate,589,efficiency,robustness,1.0,0.004127063890882993,37.0,6.057142857142857,16.0,1.0,140.0,277,140,398,robustness__S10_low_demand__efficiency__2006,0,S10_low_demand,2006,140,398,0,0.06,60.0,6.469849246231155,22.0,1.0,398.0,0.9021723239993662,3
1,surrogate,567,efficiency,robustness,0.9999952118745512,0.01470077972709552,39.0,8.281481481481482,21.0,1.0,135.0,271,135,458,robustness__S10_low_demand__efficiency__2007,0,S10_low_demand,2007,135,456,0,0.0,43.0,6.81140350877193,21.0,0.9956331877729258,456.0,1.058660122999754,3
1,surrogate,559,efficiency,robustness,0.9999985793880573,0.0063842482100238684,42.0,7.5,24.0,1.0,140.0,274,140,420,robustness__S10_low_demand__efficiency__2008,0,S10_low_demand,2008,140,419,0,0.0,57.0,6.861575178997613,24.0,0.9976190476190476,419.0,1.0461224820001007,3
1,surrogate,569,efficiency,robustness,1.0,0.008597413793103456,31.0,6.517241379310345,15.0,1.0,116.0,259,116,400,robustness__S10_low_demand__efficiency__2009,0,S10_low_demand,2009,116,400,0,0.05000000000000002,49.0,5.6575,20.0,1.0,400.0,1.0515710829995442,3
1,surrogate,546,efficiency,robustness,0.9999833405524272,0.001863606557377051,41.0,5.901639344262295,20.0,0.991869918699187,122.0,254,123,375,robustness__S10_low_demand__efficiency__2010,0,S10_low_demand,2010,122,375,0,0.03,48.0,6.088,23.0,1.0,375.0,1.0247831619999488,3
1,surrogate,586,efpb,robustness,0.9999984414013673,0.020775000000000002,41.0,8.25,24.0,1.0,132.0,268,132,401,robustness__S10_low_demand__efpb__2001,0,S10_low_demand,2001,132,400,0,0.03,35.0,6.1725,21.0,0.9975062344139651,400.0,29.44239548099995,3
1,surrogate,634,efpb,robustness,0.9999459371790019,0.019057823970964283,55.0,8.97037037037037,23.0,0.9854014598540146,135.0,285,137,449,robustness__S10_low_demand__efpb__2002,0,S10_low_demand,2002,135,449,0,0.0,35.0,7.064587973273942,23.0,1.0,449.0,26.15147211600015,3
1,surrogate,604,efpb,robustness,1.0,0.027712945590994367,38.0,9.161538461538461,25.0,1.0,130.0,277,130,451,robustness__S10_low_demand__efpb__2003,0,S10_low_demand,2003,130,451,0,0.03,33.0,6.390243902439025,22.0,1.0,451.0,33.67463124599999,3
1,surrogate,556,efpb,robustness,0.9999859727872071,0.016695335460954544,31.0,7.2330827067669174,21.0,0.9925373134328358,133.0,264,134,417,robustness__S10_low_demand__efpb__2004,0,S10_low_demand,2004,133,417,0,0.01999999999999999,35.0,5.563549160671463,19.0,1.0,417.0,31.621994936000192,3
1,surrogate,564,efpb,robustness,1.0,0.02104201775081451,35.0,7.8768115942028984,24.0,1.0,138.0,267,138,387,robustness__S10_low_demand__efpb__2005,0,S10_low_demand,2005,138,387,0,0.04999999999999999,34.0,5.772609819121447,19.0,1.0,387.0,31.333918977000394,3
1,surrogate,600,efpb,robustness,1.0,0.018987437185929656,37.0,8.15,23.0,1.0,140.0,277,140,398,robustness__S10_low_demand__efpb__2006,0,S10_low_demand,2006,140,398,0,0.020000000000000018,37.0,6.251256281407035,21.0,1.0,398.0,32.80077370900017,3
1,surrogate,578,efpb,robustness,0.9999952118745512,0.02390253411306044,38.0,8.881481481481481,21.0,1.0,135.0,270,135,458,robustness__S10_low_demand__efpb__2007,0,S10_low_demand,2007,135,456,0,0.0,36.0,6.491228070175438,21.0,0.9956331877729258,456.0,26.906806228999812,3
1,surrogate,575,efpb,robustness,0.9999985793880573,0.020602454824411878,42.0,8.757142857142858,26.0,1.0,140.0,271,140,420,robustness__S10_low_demand__efpb__2008,0,S10_low_demand,2008,140,419,0,0.03,41.0,6.6968973747016705,23.0,0.9976190476190476,419.0,30.375753739000174,3
1,surrogate,583,efpb,robustness,1.0,0.02852413793103449,48.0,8.422413793103448,22.0,1.0,116.0,260,116,400,robustness__S10_low_demand__efpb__2009,0,S10_low_demand,2009,116,400,0,0.03,41.0,5.57,19.0,1.0,400.0,26.727362080999228,3
1,surrogate,572,efpb,robustness,0.9999833405524272,0.010130273224043716,41.0,7.098360655737705,22.0,0.991869918699187,122.0,253,123,375,robustness__S10_low_demand__efpb__2010,0,S10_low_demand,2010,122,375,0,0.01999999999999999,27.0,6.085333333333334,20.0,1.0,375.0,26.53668320199995,3
1,surrogate,591,equal_bargaining,robustness,0.9999984414013673,0.01101212121212121,26.0,7.871212121212121,21.0,1.0,132.0,268,132,401,robustness__S10_low_demand__equal_bargaining__2001,0,S10_low_demand,2001,132,400,0,0.020000000000000018,29.0,6.77,23.0,0.9975062344139651,400.0,20.350182260999645,3
1,surrogate,632,equal_bargaining,robustness,0.999780569422349,0.01822127702329321,28.0,9.082706766917294,23.0,0.9708029197080292,133.0,283,137,449,robustness__S10_low_demand__equal_bargaining__2002,0,S10_low_demand,2002,133,449,0,0.0,35.0,7.260579064587973,23.0,1.0,449.0,21.8473902730002,3
1,surrogate,603,equal_bargaining,robustness,1.0,0.02153095684803001,24.0,8.738461538461538,23.0,1.0,130.0,277,130,451,robustness__S10_low_demand__equal_bargaining__2003,0,S10_low_demand,2003,130,451,0,0.010000000000000009,36.0,6.585365853658536,22.0,1.0,451.0,22.8308618760002,3
1,surrogate,556,equal_bargaining,robustness,0.9999859727872071,0.012352644200429128,29.0,6.894736842105263,20.0,0.9925373134328358,133.0,264,134,417,robustness__S10_low_demand__equal_bargaining__2004,0,S10_low_demand,2004,133,417,0,0.020000000000000018,35.0,5.6594724220623505,18.0,1.0,417.0,19.794752642000276,3
1,surrogate,558,equal_bargaining,robustness,1.0,0.01736434108527133,26.0,7.666666666666667,23.0,1.0,138.0,268,138,387,robustness__S10_low_demand__equal_bargaining__2005,0,S10_low_demand,2005,138,387,0,0.020000000000000018,27.0,5.930232558139535,21.0,1.0,387.0,22.985264060999725,3
1,surrogate,604,equal_bargaining,robustness,1.0,0.025908829863603725,27.0,9.128571428571428,24.0,1.0,140.0,278,140,398,robustness__S10_low_demand__equal_bargaining__2006,0,S10_low_demand,2006,140,398,0,0.03999999999999998,37.0,6.5376884422110555,20.0,1.0,398.0,24.92972015899977,3
1,surrogate,571,equal_bargaining,robustness,0.9999952118745512,0.021155945419103317,26.0,8.562962962962963,21.0,1.0,135.0,267,135,458,robustness__S10_low_demand__equal_bargaining__2007,0,S10_low_demand,2007,135,456,0,0.01999999999999999,38.0,6.447368421052632,19.0,0.9956331877729258,456.0,24.404553100999692,3
1,surrogate,575,equal_bargaining,robustness,0.9999985793880573,0.01724224343675418,28.0,8.55,25.0,1.0,140.0,271,140,420,robustness__S10_low_demand__equal_bargaining__2008,0,S10_low_demand,2008,140,419,0,0.01999999999999999,41.0,6.825775656324582,23.0,0.9976190476190476,419.0,26.12481144600042,3
1,surrogate,583,equal_bargaining,robustness,1.0,0.028483620689655174,30.0,8.525862068965518,22.0,1.0,116.0,260,116,400,robustness__S10_low_demand__equal_bargaining__2009,0,S10_low_demand,2009,116,400,0,0.03,32.0,5.6775,19.0,1.0,400.0,20.694389956999657,3
1,surrogate,570,equal_bargaining,robustness,1.0,0.010714796747967485,27.0,7.300813008130081,22.0,1.0,123.0,254,123,375,robustness__S10_low_demand__equal_bargaining__2010,0,S10_low_demand,2010,123,375,0,0.010000000000000009,27.0,6.229333333333333,21.0,1.0,375.0,19.03782392100038,3
1,surrogate,280,fixed_time,robustness,0.99999830403387,0.11571447703227539,73.0,32.16793893129771,69.0,0.9924242424242424,131.0,140,132,401,robustness__S10_low_demand__fixed_time__2001,0,S10_low_demand,2001,131,399,0,0.15999999999999992,58.0,20.596491228070175,53.0,0.9950124688279302,399.0,1.0477954440002577,3
1,surrogate,280,fixed_time,robustness,0.9999515707170357,0.08606079678835096,73.0,28.834586466165412,67.0,0.9708029197080292,133.0,140,137,449,robustness__S10_low_demand__fixed_time__2002,0,S10_low_demand,2002,133,442,0,0.13,59.0,20.228506787330318,54.0,0.9844097995545658,442.0,1.0791199039995263,3
1,surrogate,280,fixed_time,robustness,0.9999558842251514,0.08682812499999998,73.0,27.3828125,67.0,0.9846153846153847,128.0,140,130,451,robustness__S10_low_demand__fixed_time__2003,0,S10_low_demand,2003,128,450,0,0.13,59.0,18.7,54.0,0.9977827050997783,450.0,1.1219386330003545,3
1,surrogate,280,fixed_time,robustness,0.9999935237824443,0.09158943030653557,73.0,28.654135338345863,66.0,0.9925373134328358,133.0,140,134,417,robustness__S10_low_demand__fixed_time__2004,0,S10_low_demand,2004,133,416,0,0.13,59.0,19.495192307692307,53.0,0.9976019184652278,416.0,1.1329887029996826,3
1,surrogate,280,fixed_time,robustness,0.9999989065128888,0.17117091667456633,73.0,34.34306569343066,71.0,0.9927536231884058,137.0,140,138,387,robustness__S10_low_demand__fixed_time__2005,0,S10_low_demand,2005,137,385,0,0.17999999999999994,58.0,17.225974025974025,53.0,0.9948320413436692,385.0,1.0363893339999777,3
1,surrogate,280,fixed_time,robustness,0.9999936552249225,0.12311399711399712,73.0,30.27857142857143,70.0,1.0,140.0,140,140,398,robustness__S10_low_demand__fixed_time__2006,0,S10_low_demand,2006,140,396,0,0.19999999999999996,59.0,17.967171717171716,50.0,0.9949748743718593,396.0,0.9613066210004035,3
1,surrogate,280,fixed_time,robustness,0.9999998137157471,0.10204887649663769,72.0,30.62686567164179,70.0,0.9925925925925926,134.0,140,135,458,robustness__S10_low_demand__fixed_time__2007,0,S10_low_demand,2007,134,455,0,0.15999999999999992,59.0,20.42197802197802,54.0,0.9934497816593887,455.0,0.9488043420005852,3
1,surrogate,280,fixed_time,robustness,0.9999871534647106,0.09038900308324768,73.0,27.446043165467625,70.0,0.9928571428571429,139.0,140,140,420,robustness__S10_low_demand__fixed_time__2008,0,S10_low_demand,2008,139,420,0,0.17999999999999994,59.0,18.40714285714286,52.0,1.0,420.0,0.9514266639998823,3
1,surrogate,280,fixed_time,robustness,0.9999812600727109,0.09745434782608697,73.0,29.930434782608696,70.0,0.9913793103448276,115.0,140,116,400,robustness__S10_low_demand__fixed_time__2009,0,S10_low_demand,2009,115,400,0,0.15999999999999992,59.0,20.185,54.0,1.0,400.0,1.0947052420006003,3
1,surrogate,280,fixed_time,robustness,0.9998787781466568,0.09033021390374332,73.0,29.025,68.0,0.975609756097561,120.0,140,123,375,robustness__S10_low_demand__fixed_time__2010,0,S10_low_demand,2010,120,374,0,0.16000000000000003,59.0,19.99197860962567,52.0,0.9973333333333333,374.0,1.057315431000461,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,305.0,0,305,906,robustness__S11_accessibility__efficiency__2001,0,S11_accessibility,2001,305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6144413410002016,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,297.0,0,297,921,robustness__S11_accessibility__efficiency__2002,0,S11_accessibility,2002,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5605418630002532,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,289.0,0,289,963,robustness__S11_accessibility__efficiency__2003,0,S11_accessibility,2003,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3471691189997728,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,300.0,0,300,922,robustness__S11_accessibility__efficiency__2004,0,S11_accessibility,2004,300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.380618936999781,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,283.0,0,283,922,robustness__S11_accessibility__efficiency__2005,0,S11_accessibility,2005,283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3657953009997073,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,275.0,0,275,922,robustness__S11_accessibility__efficiency__2006,0,S11_accessibility,2006,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.4131593709998924,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,338.0,0,338,927,robustness__S11_accessibility__efficiency__2007,0,S11_accessibility,2007,338,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5658366699999533,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,319.0,0,319,889,robustness__S11_accessibility__efficiency__2008,0,S11_accessibility,2008,319,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997398370003793,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,274.0,0,274,917,robustness__S11_accessibility__efficiency__2009,0,S11_accessibility,2009,274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.641427001000011,3
1,surrogate,0,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,276.0,0,276,910,robustness__S11_accessibility__efficiency__2010,0,S11_accessibility,2010,276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5458600799993292,3
1,surrogate,0,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,305.0,0,305,906,robustness__S11_accessibility__efpb__2001,0,S11_accessibility,2001,305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.534478372000194,3
1,surrogate,0,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,297.0,0,297,921,robustness__S11_accessibility__efpb__2002,0,S11_accessibility,2002,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,64.93332254300003,3
1,surrogate,0,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,289.0,0,289,963,robustness__S11_accessibility__efpb__2003,0,S11_accessibility,2003,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79.280348796,3
1,surrogate,0,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,300.0,0,300,922,robustness__S11_accessibility__efpb__2004,0,S11_accessibility,2004,300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78.79633919400021,3
1,surrogate,0,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,283.0,0,283,922,robustness__S11_accessibility__efpb__2005,0,S11_accessibility,2005,283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79.79132353400018,3
1,surrogate,0,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,275.0,0,275,922,robustness__S11_accessibility__efpb__2006,0,S11_accessibility,2006,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78.91148340900054,3
