backend,controller,experiment_id,jain,mean_wait_disparity,ped_max_wait_s,ped_mean_wait_s,ped_p95_wait_s,ped_service_ratio,ped_throughput_h,phase_switches,requested_p,requested_v,run_id,safety_violations,scenario_id,seed,served_p,served_v,starvation_violations,tail_wait_disparity,veh_max_wait_s,veh_mean_wait_s,veh_p95_wait_s,veh_service_ratio,veh_throughput_h,wall_time_s
surrogate,fixed_time,confirmatory_core,0.9999894587044748,0.11877010840528757,70.0,29.615635179153095,67.0,0.9935275080906149,307.0,140,309,945,confirmatory_core__C_MM__fixed_time__1029,0,C_MM,1029,307,945,0,0.16000000000000003,55.0,17.738624338624337,51.0,1.0,945.0,1.0644748579998122
surrogate,fixed_time,confirmatory_core,0.9998843930635837,0.0737872799137621,70.0,26.304347826086957,63.0,0.9787234042553191,276.0,140,282,968,confirmatory_core__C_MM__fixed_time__1030,0,C_MM,1030,276,968,0,0.12,55.0,18.925619834710744,51.0,1.0,968.0,1.1117003640001712
surrogate,efficiency,robustness,1.0,0.004831292979672025,17.0,3.053030303030303,9.0,1.0,132.0,295,132,401,robustness__S10_low_demand__efficiency__2001,0,S10_low_demand,2001,132,401,0,0.06,42.0,3.536159600997506,15.0,1.0,401.0,1.0929844940001203
surrogate,efficiency,robustness,0.9999987571618548,0.0029599517726798807,20.0,3.4160583941605838,13.0,1.0,137.0,317,137,449,robustness__S10_low_demand__efficiency__2002,0,S10_low_demand,2002,137,448,0,0.01999999999999999,26.0,3.7120535714285716,15.0,0.9977728285077951,448.0,1.1395149209993178
surrogate,efficiency,robustness,1.0,0.0005701859116493263,20.0,3.9461538461538463,14.0,1.0,130.0,314,130,451,robustness__S10_low_demand__efficiency__2003,0,S10_low_demand,2003,130,451,0,0.009999999999999981,31.0,3.8891352549889135,15.0,1.0,451.0,1.0808799619999263
surrogate,efficiency,robustness,0.9999859727872071,0.0033672310272083103,20.0,2.699248120300752,9.0,0.9925373134328358,133.0,287,134,417,robustness__S10_low_demand__efficiency__2004,0,S10_low_demand,2004,133,417,0,0.04000000000000001,31.0,3.035971223021583,13.0,1.0,417.0,1.0762944250000146
surrogate,efficiency,robustness,1.0,0.009930906639703401,19.0,2.4565217391304346,10.0,1.0,138.0,292,138,387,robustness__S10_low_demand__efficiency__2005,0,S10_low_demand,2005,138,387,0,0.06,40.0,3.449612403100775,16.0,1.0,387.0,1.1104039559995726
surrogate,efficiency,robustness,1.0,0.0010402010050251202,15.0,2.7,9.0,1.0,140.0,301,140,398,robustness__S10_low_demand__efficiency__2006,0,S10_low_demand,2006,140,398,0,0.04000000000000001,29.0,2.8040201005025125,13.0,1.0,398.0,1.078346641999815
surrogate,efficiency,robustness,1.0,0.004409833414200225,17.0,3.1703703703703705,9.0,1.0,135.0,306,135,458,robustness__S10_low_demand__efficiency__2007,0,S10_low_demand,2007,135,458,0,0.06,40.0,3.611353711790393,15.0,1.0,458.0,1.0843144929999653
surrogate,efficiency,robustness,1.0,0.010666666666666661,20.0,3.007142857142857,12.0,1.0,140.0,305,140,420,robustness__S10_low_demand__efficiency__2008,0,S10_low_demand,2008,140,420,0,0.05000000000000002,46.0,4.0738095238095235,17.0,1.0,420.0,1.0817244480003865
surrogate,efficiency,robustness,1.0,0.006642241379310344,16.0,2.6982758620689653,9.0,1.0,116.0,280,116,400,robustness__S10_low_demand__efficiency__2009,0,S10_low_demand,2009,116,400,0,0.05000000000000002,68.0,3.3625,14.0,1.0,400.0,1.0438140200003545
surrogate,efficiency,robustness,1.0,0.004626341463414632,20.0,2.5853658536585367,11.0,1.0,123.0,276,123,375,robustness__S10_low_demand__efficiency__2010,0,S10_low_demand,2010,123,375,0,0.030000000000000013,36.0,3.048,14.0,1.0,375.0,1.1061063009992722
surrogate,efpb,robustness,1.0,0.007950011335298122,17.0,4.159090909090909,14.0,1.0,132.0,297,132,401,robustness__S10_low_demand__efpb__2001,0,S10_low_demand,2001,132,401,0,0.0,22.0,3.3640897755610975,14.0,1.0,401.0,23.022736015999726
surrogate,efpb,robustness,0.9999950175630902,0.006666503372034165,20.0,4.138686131386861,15.0,1.0,137.0,317,137,449,robustness__S10_low_demand__efpb__2002,0,S10_low_demand,2002,137,447,0,0.009999999999999981,26.0,3.472035794183445,14.0,0.9955456570155902,447.0,21.569559085000037
surrogate,efpb,robustness,1.0,0.011327818522940479,29.0,4.653846153846154,18.0,1.0,130.0,314,130,451,robustness__S10_low_demand__efpb__2003,0,S10_low_demand,2003,130,451,0,0.03999999999999998,22.0,3.5210643015521064,14.0,1.0,451.0,25.063882207999995
surrogate,efpb,robustness,0.9999859727872071,0.0010264870810118808,18.0,2.7669172932330826,11.0,0.9925373134328358,133.0,289,134,417,robustness__S10_low_demand__efpb__2004,0,S10_low_demand,2004,133,417,0,0.009999999999999995,19.0,2.6642685851318944,10.0,1.0,417.0,25.056160875000387
surrogate,efpb,robustness,1.0,0.0016121784069205725,20.0,3.318840579710145,13.0,1.0,138.0,294,138,387,robustness__S10_low_demand__efpb__2005,0,S10_low_demand,2005,138,387,0,0.010000000000000009,27.0,3.157622739018088,14.0,1.0,387.0,23.116962858999614
surrogate,efpb,robustness,1.0,0.004777099784637473,15.0,3.2214285714285715,12.0,1.0,140.0,304,140,398,robustness__S10_low_demand__efpb__2006,0,S10_low_demand,2006,140,398,0,0.01999999999999999,19.0,2.7437185929648242,10.0,1.0,398.0,25.843975138999667
surrogate,efpb,robustness,1.0,0.007921235646126474,18.0,3.8074074074074074,15.0,1.0,135.0,300,135,458,robustness__S10_low_demand__efpb__2007,0,S10_low_demand,2007,135,458,0,0.03,21.0,3.01528384279476,12.0,1.0,458.0,23.182694938000168
surrogate,efpb,robustness,1.0,0.005857142857142859,28.0,3.9642857142857144,15.0,1.0,140.0,301,140,420,robustness__S10_low_demand__efpb__2008,0,S10_low_demand,2008,140,420,0,0.009999999999999981,26.0,3.3785714285714286,14.0,1.0,420.0,25.60585379300028
surrogate,efpb,robustness,1.0,0.0023086206896551775,19.0,3.2758620689655173,14.0,1.0,116.0,284,116,400,robustness__S10_low_demand__efpb__2009,0,S10_low_demand,2009,116,400,0,0.010000000000000009,28.0,3.045,13.0,1.0,400.0,20.060712575999787
surrogate,efpb,robustness,1.0,0.0014458536585365868,23.0,2.869918699186992,12.0,1.0,123.0,271,123,375,robustness__S10_low_demand__efpb__2010,0,S10_low_demand,2010,123,375,0,0.0,20.0,2.7253333333333334,12.0,1.0,375.0,20.020337275999736
surrogate,equal_bargaining,robustness,1.0,0.00929248847578025,17.0,4.325757575757576,14.0,1.0,132.0,298,132,401,robustness__S10_low_demand__equal_bargaining__2001,0,S10_low_demand,2001,132,401,0,0.0,22.0,3.396508728179551,14.0,1.0,401.0,12.464461388000018
surrogate,equal_bargaining,robustness,1.0,0.004816867979126366,19.0,4.007299270072993,14.0,1.0,137.0,317,137,449,robustness__S10_low_demand__equal_bargaining__2002,0,S10_low_demand,2002,137,449,0,0.009999999999999981,26.0,3.5256124721603563,15.0,1.0,449.0,13.631518880999465
surrogate,equal_bargaining,robustness,1.0,0.007667576326112917,20.0,4.423076923076923,17.0,1.0,130.0,314,130,451,robustness__S10_low_demand__equal_bargaining__2003,0,S10_low_demand,2003,130,451,0,0.03,22.0,3.656319290465632,14.0,1.0,451.0,13.651297181999325
surrogate,equal_bargaining,robustness,0.9999859727872071,0.00022898974053839685,18.0,2.691729323308271,10.0,0.9925373134328358,133.0,288,134,417,robustness__S10_low_demand__equal_bargaining__2004,0,S10_low_demand,2004,133,417,0,0.009999999999999995,19.0,2.7146282973621103,11.0,1.0,417.0,12.079286234999927
surrogate,equal_bargaining,robustness,1.0,0.0005729693292888458,19.0,3.289855072463768,13.0,1.0,138.0,293,138,387,robustness__S10_low_demand__equal_bargaining__2005,0,S10_low_demand,2005,138,387,0,0.01999999999999999,27.0,3.2325581395348837,15.0,1.0,387.0,11.689108493999811
surrogate,equal_bargaining,robustness,1.0,0.0067835606604450815,18.0,3.3642857142857143,12.0,1.0,140.0,304,140,398,robustness__S10_low_demand__equal_bargaining__2006,0,S10_low_demand,2006,140,398,0,0.01999999999999999,17.0,2.685929648241206,10.0,1.0,398.0,12.361407026000052
surrogate,equal_bargaining,robustness,1.0,0.008765647743813679,18.0,3.933333333333333,15.0,1.0,135.0,301,135,458,robustness__S10_low_demand__equal_bargaining__2007,0,S10_low_demand,2007,135,458,0,0.03,21.0,3.056768558951965,12.0,1.0,458.0,13.086577983000097
surrogate,equal_bargaining,robustness,1.0,0.008428571428571424,19.0,4.335714285714285,15.0,1.0,140.0,303,140,420,robustness__S10_low_demand__equal_bargaining__2008,0,S10_low_demand,2008,140,420,0,0.009999999999999981,26.0,3.492857142857143,14.0,1.0,420.0,13.221151142000053
surrogate,equal_bargaining,robustness,1.0,0.0023086206896551775,19.0,3.2758620689655173,14.0,1.0,116.0,284,116,400,robustness__S10_low_demand__equal_bargaining__2009,0,S10_low_demand,2009,116,400,0,0.010000000000000009,28.0,3.045,13.0,1.0,400.0,11.192468490000465
surrogate,equal_bargaining,robustness,1.0,0.0016578861788617942,19.0,2.8048780487804876,11.0,1.0,123.0,273,123,375,robustness__S10_low_demand__equal_bargaining__2010,0,S10_low_demand,2010,123,375,0,0.030000000000000013,29.0,2.970666666666667,14.0,1.0,375.0,10.532067371999801
surrogate,fixed_time,robustness,0.9999855428654041,0.10494393786526052,70.0,29.65648854961832,66.0,0.9924242424242424,131.0,140,132,401,robustness__S10_low_demand__fixed_time__2001,0,S10_low_demand,2001,131,401,0,0.14,55.0,19.16209476309227,52.0,1.0,401.0,1.0627219180000793
surrogate,fixed_time,robustness,0.999780569422349,0.0773342599259842,70.0,26.466165413533833,64.0,0.9708029197080292,133.0,140,137,449,robustness__S10_low_demand__fixed_time__2002,0,S10_low_demand,2002,133,449,0,0.13,55.0,18.732739420935413,51.0,1.0,449.0,1.095691450999766
surrogate,fixed_time,robustness,0.9999399110683812,0.07698430570953438,70.0,25.1640625,64.0,0.9846153846153847,128.0,140,130,451,robustness__S10_low_demand__fixed_time__2003,0,S10_low_demand,2003,128,451,0,0.12,55.0,17.465631929046562,52.0,1.0,451.0,1.0956436530004794
surrogate,fixed_time,robustness,0.9999859727872071,0.07948414200970055,70.0,26.082706766917294,63.0,0.9925373134328358,133.0,140,134,417,robustness__S10_low_demand__fixed_time__2004,0,S10_low_demand,2004,133,417,0,0.12,55.0,18.13429256594724,51.0,1.0,417.0,1.1029260120003528
surrogate,fixed_time,robustness,0.9999867770343532,0.1582378015428431,70.0,31.883211678832115,68.0,0.9927536231884058,137.0,140,138,387,robustness__S10_low_demand__fixed_time__2005,0,S10_low_demand,2005,137,387,0,0.17000000000000004,55.0,16.059431524547804,51.0,1.0,387.0,1.1163200380005946
surrogate,fixed_time,robustness,1.0,0.1112530509691314,70.0,27.77857142857143,67.0,1.0,140.0,140,140,398,robustness__S10_low_demand__fixed_time__2006,0,S10_low_demand,2006,140,398,0,0.18000000000000005,55.0,16.65326633165829,49.0,1.0,398.0,1.1178791199999978
surrogate,fixed_time,robustness,0.9999861805920234,0.09139249169002153,69.0,28.15671641791045,67.0,0.9925925925925926,134.0,140,135,458,robustness__S10_low_demand__fixed_time__2007,0,S10_low_demand,2007,134,458,0,0.16000000000000003,55.0,19.017467248908297,51.0,1.0,458.0,1.1621643789994778
surrogate,fixed_time,robustness,0.9999871534647106,0.0809585474477561,70.0,25.086330935251798,67.0,0.9928571428571429,139.0,140,140,420,robustness__S10_low_demand__fixed_time__2008,0,S10_low_demand,2008,139,420,0,0.17000000000000004,55.0,16.99047619047619,50.0,1.0,420.0,1.087867025000378
surrogate,fixed_time,robustness,0.9999812600727109,0.08724891304347829,70.0,27.617391304347827,67.0,0.9913793103448276,115.0,140,116,400,robustness__S10_low_demand__fixed_time__2009,0,S10_low_demand,2009,115,400,0,0.16000000000000003,55.0,18.8925,51.0,1.0,400.0,1.0978517449998435
surrogate,fixed_time,robustness,0.999847607436757,0.07784666666666668,70.0,26.483333333333334,65.0,0.975609756097561,120.0,140,123,375,robustness__S10_low_demand__fixed_time__2010,0,S10_low_demand,2010,120,375,0,0.14,55.0,18.698666666666668,51.0,1.0,375.0,1.0795829339999727
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,305.0,0,305,906,robustness__S11_accessibility__efficiency__2001,0,S11_accessibility,2001,305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5203514949998862
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,297.0,0,297,921,robustness__S11_accessibility__efficiency__2002,0,S11_accessibility,2002,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6575352200006819
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,289.0,0,289,963,robustness__S11_accessibility__efficiency__2003,0,S11_accessibility,2003,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5756536050002978
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,300.0,0,300,922,robustness__S11_accessibility__efficiency__2004,0,S11_accessibility,2004,300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5910912290000851
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,283.0,0,283,922,robustness__S11_accessibility__efficiency__2005,0,S11_accessibility,2005,283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3924691649999659
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,275.0,0,275,922,robustness__S11_accessibility__efficiency__2006,0,S11_accessibility,2006,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3822548629996163
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,338.0,0,338,927,robustness__S11_accessibility__efficiency__2007,0,S11_accessibility,2007,338,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.559528515999773
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,319.0,0,319,889,robustness__S11_accessibility__efficiency__2008,0,S11_accessibility,2008,319,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5760061439996207
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,274.0,0,274,917,robustness__S11_accessibility__efficiency__2009,0,S11_accessibility,2009,274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6198992460003865
surrogate,efficiency,robustness,0.5,0.0,0.0,0.0,0.0,1.0,276.0,0,276,910,robustness__S11_accessibility__efficiency__2010,0,S11_accessibility,2010,276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.590298963999885
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,305.0,0,305,906,robustness__S11_accessibility__efpb__2001,0,S11_accessibility,2001,305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.22550974599926
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,297.0,0,297,921,robustness__S11_accessibility__efpb__2002,0,S11_accessibility,2002,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.19477964900034
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,289.0,0,289,963,robustness__S11_accessibility__efpb__2003,0,S11_accessibility,2003,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,83.29992573999971
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,300.0,0,300,922,robustness__S11_accessibility__efpb__2004,0,S11_accessibility,2004,300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81.43720755999948
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,283.0,0,283,922,robustness__S11_accessibility__efpb__2005,0,S11_accessibility,2005,283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80.83601393400022
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,275.0,0,275,922,robustness__S11_accessibility__efpb__2006,0,S11_accessibility,2006,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81.91885286100023
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,338.0,0,338,927,robustness__S11_accessibility__efpb__2007,0,S11_accessibility,2007,338,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.05061657599981
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,319.0,0,319,889,robustness__S11_accessibility__efpb__2008,0,S11_accessibility,2008,319,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68.48050917100045
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,274.0,0,274,917,robustness__S11_accessibility__efpb__2009,0,S11_accessibility,2009,274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63.725007112999265
surrogate,efpb,robustness,0.5,0.0,0.0,0.0,0.0,1.0,276.0,0,276,910,robustness__S11_accessibility__efpb__2010,0,S11_accessibility,2010,276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63.29564705800021
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,305.0,0,305,906,robustness__S11_accessibility__equal_bargaining__2001,0,S11_accessibility,2001,305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,66.02066462999937
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,297.0,0,297,921,robustness__S11_accessibility__equal_bargaining__2002,0,S11_accessibility,2002,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,61.61019596299957
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,289.0,0,289,963,robustness__S11_accessibility__equal_bargaining__2003,0,S11_accessibility,2003,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.13794887699987
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,300.0,0,300,922,robustness__S11_accessibility__equal_bargaining__2004,0,S11_accessibility,2004,300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59.93035381200025
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,283.0,0,283,922,robustness__S11_accessibility__equal_bargaining__2005,0,S11_accessibility,2005,283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,70.53685711700018
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,275.0,0,275,922,robustness__S11_accessibility__equal_bargaining__2006,0,S11_accessibility,2006,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68.51687229700019
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,338.0,0,338,927,robustness__S11_accessibility__equal_bargaining__2007,0,S11_accessibility,2007,338,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68.72693381200042
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,319.0,0,319,889,robustness__S11_accessibility__equal_bargaining__2008,0,S11_accessibility,2008,319,0,0,0.0,0.0,0.0,0.0,0.0,0.0,69.16450370500024
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,274.0,0,274,917,robustness__S11_accessibility__equal_bargaining__2009,0,S11_accessibility,2009,274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,61.94670160399983
surrogate,equal_bargaining,robustness,0.5,0.0,0.0,0.0,0.0,1.0,276.0,0,276,910,robustness__S11_accessibility__equal_bargaining__2010,0,S11_accessibility,2010,276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59.30076268199991
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,305.0,0,305,906,robustness__S11_accessibility__fixed_time__2001,0,S11_accessibility,2001,305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999101329998666
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,297.0,0,297,921,robustness__S11_accessibility__fixed_time__2002,0,S11_accessibility,2002,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.62936480999997
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,289.0,0,289,963,robustness__S11_accessibility__fixed_time__2003,0,S11_accessibility,2003,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6156140709999818
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,300.0,0,300,922,robustness__S11_accessibility__fixed_time__2004,0,S11_accessibility,2004,300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6574073760002648
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,283.0,0,283,922,robustness__S11_accessibility__fixed_time__2005,0,S11_accessibility,2005,283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5492202799996448
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,275.0,0,275,922,robustness__S11_accessibility__fixed_time__2006,0,S11_accessibility,2006,275,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6071443910004746
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,338.0,0,338,927,robustness__S11_accessibility__fixed_time__2007,0,S11_accessibility,2007,338,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3951829200004795
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,319.0,0,319,889,robustness__S11_accessibility__fixed_time__2008,0,S11_accessibility,2008,319,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3565864279999005
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,274.0,0,274,917,robustness__S11_accessibility__fixed_time__2009,0,S11_accessibility,2009,274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6087479050002003
surrogate,fixed_time,robustness,0.5,0.0,0.0,0.0,0.0,1.0,276.0,0,276,910,robustness__S11_accessibility__fixed_time__2010,0,S11_accessibility,2010,276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.57531175099939
surrogate,efficiency,robustness,0.9999988122153153,0.08549527478918287,69.0,26.95394736842105,65.0,0.9967213114754099,304.0,140,305,906,robustness__S12_sensor_error__efficiency__2001,0,S12_sensor_error,2001,304,905,0,0.14,55.0,18.404419889502762,51.0,0.9988962472406181,905.0,1.1071865379999508
surrogate,efficiency,robustness,0.9999611075688205,0.1183421501706485,70.0,30.109215017064848,66.0,0.9865319865319865,293.0,140,297,921,robustness__S12_sensor_error__efficiency__2002,0,S12_sensor_error,2002,293,920,0,0.16000000000000003,55.0,18.275,50.0,0.998914223669924,920.0,1.14781827600018
surrogate,efficiency,robustness,0.9999238626604213,0.14008069705878054,70.0,32.08802816901409,66.0,0.9826989619377162,284.0,140,289,963,robustness__S12_sensor_error__efficiency__2003,0,S12_sensor_error,2003,284,963,0,0.14,55.0,18.079958463136034,52.0,1.0,963.0,0.9348730109995813
surrogate,efficiency,robustness,0.9999921494567295,0.11892151075938759,70.0,29.61744966442953,67.0,0.9933333333333333,298.0,140,300,922,robustness__S12_sensor_error__efficiency__2004,0,S12_sensor_error,2004,298,921,0,0.15000000000000002,55.0,17.72529858849077,52.0,0.9989154013015185,921.0,0.9073785199998383
surrogate,efficiency,robustness,0.9999716068623058,0.12783196467307098,70.0,31.196428571428573,66.0,0.9893992932862191,280.0,140,283,922,robustness__S12_sensor_error__efficiency__2005,0,S12_sensor_error,2005,280,922,0,0.16000000000000003,55.0,18.413232104121477,50.0,1.0,922.0,0.8864323150000928
surrogate,efficiency,robustness,0.9998900374215438,0.09182604167928024,70.0,27.527881040892193,64.0,0.9781818181818182,269.0,140,275,922,robustness__S12_sensor_error__efficiency__2006,0,S12_sensor_error,2006,269,921,0,0.13,55.0,18.34527687296417,51.0,0.9989154013015185,921.0,0.8446659100000034
surrogate,efficiency,robustness,0.99990152851028,0.1470216569985579,70.0,32.74320241691843,67.0,0.9792899408284024,331.0,140,338,927,robustness__S12_sensor_error__efficiency__2007,0,S12_sensor_error,2007,331,926,0,0.16000000000000003,55.0,18.041036717062635,51.0,0.9989212513484358,926.0,1.142348246000438
surrogate,efficiency,robustness,0.9999959255326105,0.1252882683272933,70.0,31.217665615141957,68.0,0.9937304075235109,317.0,140,319,889,robustness__S12_sensor_error__efficiency__2008,0,S12_sensor_error,2008,317,887,0,0.16000000000000003,55.0,18.688838782412628,52.0,0.9977502812148481,887.0,1.1053419529998791
surrogate,efficiency,robustness,0.9999697004383337,0.11940927217341968,70.0,31.40221402214022,67.0,0.9890510948905109,271.0,140,274,917,robustness__S12_sensor_error__efficiency__2009,0,S12_sensor_error,2009,271,917,0,0.15000000000000002,55.0,19.461286804798256,52.0,1.0,917.0,1.1220109979994959
surrogate,efficiency,robustness,0.9999701403404001,0.1091904761904762,70.0,30.113553113553113,65.0,0.9891304347826086,273.0,140,276,910,robustness__S12_sensor_error__efficiency__2010,0,S12_sensor_error,2010,273,910,0,0.12,55.0,19.194505494505496,53.0,1.0,910.0,1.1125820350007416
surrogate,efpb,robustness,0.9999988122153153,0.08549527478918287,69.0,26.95394736842105,65.0,0.9967213114754099,304.0,140,305,906,robustness__S12_sensor_error__efpb__2001,0,S12_sensor_error,2001,304,905,0,0.14,55.0,18.404419889502762,51.0,0.9988962472406181,905.0,45.69601665499977
surrogate,efpb,robustness,0.9999611075688205,0.1183421501706485,70.0,30.109215017064848,66.0,0.9865319865319865,293.0,140,297,921,robustness__S12_sensor_error__efpb__2002,0,S12_sensor_error,2002,293,920,0,0.16000000000000003,55.0,18.275,50.0,0.998914223669924,920.0,45.97243637700012
surrogate,efpb,robustness,0.9999238626604213,0.14008069705878054,70.0,32.08802816901409,66.0,0.9826989619377162,284.0,140,289,963,robustness__S12_sensor_error__efpb__2003,0,S12_sensor_error,2003,284,963,0,0.14,55.0,18.079958463136034,52.0,1.0,963.0,61.99361034000049
surrogate,efpb,robustness,0.9999921494567295,0.11892151075938759,70.0,29.61744966442953,67.0,0.9933333333333333,298.0,140,300,922,robustness__S12_sensor_error__efpb__2004,0,S12_sensor_error,2004,298,921,0,0.15000000000000002,55.0,17.72529858849077,52.0,0.9989154013015185,921.0,61.171293444000185
surrogate,efpb,robustness,0.9999716068623058,0.12783196467307098,70.0,31.196428571428573,66.0,0.9893992932862191,280.0,140,283,922,robustness__S12_sensor_error__efpb__2005,0,S12_sensor_error,2005,280,922,0,0.16000000000000003,55.0,18.413232104121477,50.0,1.0,922.0,61.58121193500028
surrogate,efpb,robustness,0.9998900374215438,0.09182604167928024,70.0,27.527881040892193,64.0,0.9781818181818182,269.0,140,275,922,robustness__S12_sensor_error__efpb__2006,0,S12_sensor_error,2006,269,921,0,0.13,55.0,18.34527687296417,51.0,0.9989154013015185,921.0,62.51034508800058
surrogate,efpb,robustness,0.99990152851028,0.1470216569985579,70.0,32.74320241691843,67.0,0.9792899408284024,331.0,140,338,927,robustness__S12_sensor_error__efpb__2007,0,S12_sensor_error,2007,331,926,0,0.16000000000000003,55.0,18.041036717062635,51.0,0.9989212513484358,926.0,46.78940072399928
surrogate,efpb,robustness,0.9999959255326105,0.1252882683272933,70.0,31.217665615141957,68.0,0.9937304075235109,317.0,140,319,889,robustness__S12_sensor_error__efpb__2008,0,S12_sensor_error,2008,317,887,0,0.16000000000000003,55.0,18.688838782412628,52.0,0.9977502812148481,887.0,45.143846568999834
surrogate,efpb,robustness,0.9999697004383337,0.11940927217341968,70.0,31.40221402214022,67.0,0.9890510948905109,271.0,140,274,917,robustness__S12_sensor_error__efpb__2009,0,S12_sensor_error,2009,271,917,0,0.15000000000000002,55.0,19.461286804798256,52.0,1.0,917.0,45.375341215000844
surrogate,efpb,robustness,0.9999701403404001,0.1091904761904762,70.0,30.113553113553113,65.0,0.9891304347826086,273.0,140,276,910,robustness__S12_sensor_error__efpb__2010,0,S12_sensor_error,2010,273,910,0,0.12,55.0,19.194505494505496,53.0,1.0,910.0,45.803084088000105
