backend,group,scenario,controller,seed,person_delay_s,max_norm_wait,ped_mean_wait_s,veh_mean_wait_s,starvation_violations,ped_service_ratio,veh_service_ratio,jain
surrogate,robustness,S7_emergency,efpb,2001,10.17561014389061,0.53,12.245059288537549,9.654592496765847,0,1.0,0.9974126778783958,0.9999983221054222
surrogate,robustness,S9_saturation,efficiency,2003,12.843292336802271,0.65,15.318600368324125,12.203095975232198,0,0.996316758747698,0.9975232198142415,0.9999996338611068
surrogate,robustness,S9_saturation,efficiency,2010,12.600007760058975,0.66,14.145593869731801,12.207463630613535,0,0.9942528735632183,0.9974699557242251,0.9999973910523231
surrogate,robustness,S9_saturation,efficiency,2002,12.558812231100182,0.55,13.577205882352942,12.289772727272727,0,0.9926470588235294,0.9974747474747475,0.9999941154042351
surrogate,robustness,S9_saturation,efficiency,2004,12.921473432743808,0.69,16.155597722960152,12.097423004399749,0,0.9981024667931688,0.9987429289754871,0.9999998971277938
surrogate,robustness,S9_saturation,efficiency,2006,12.895564704054683,0.55,14.81,12.43421052631579,0,0.988,0.9974937343358395,0.999977137317867
surrogate,robustness,S9_saturation,efficiency,2008,12.656398291679848,0.8,15.112781954887218,12.001953125,0,0.9924812030075187,0.9967447916666666,0.9999954061125597
surrogate,robustness,S9_saturation,efficiency,2007,12.625090067882743,0.63,14.42756183745583,12.132454488386692,0,0.9964664310954063,0.9943502824858758,0.999998870127913
surrogate,robustness,S9_saturation,efficiency,2009,12.817355817355818,0.69,14.807692307692308,12.319148936170214,0,0.9961538461538462,0.9974968710888611,0.9999995461944443
surrogate,robustness,S9_saturation,efficiency,2005,12.867611367728804,0.61,14.74618320610687,12.382842509603073,0,0.9980916030534351,0.9974391805377721,0.9999998931090416
surrogate,robustness,S9_saturation,efficiency,2001,12.748475132937129,0.55,14.05,12.400128865979381,0,1.0,0.9922680412371134,0.9999849381963993
surrogate,robustness,S9_saturation,equal_bargaining,2003,13.762573320719016,1.11,15.47329650092081,13.320123839009288,5,0.994475138121547,0.9962848297213622,0.9999991736367705
surrogate,robustness,S9_saturation,equal_bargaining,2010,14.220967679354361,1.24,18.316091954022987,13.1808981657179,9,0.9923371647509579,0.9955724225173941,0.9999973513573372
surrogate,robustness,S9_saturation,equal_bargaining,2002,13.661954517516902,0.75,17.66360294117647,12.60479797979798,0,0.9963235294117647,0.9968434343434344,0.9999999319605988
surrogate,robustness,S9_saturation,equal_bargaining,2004,14.257696605402073,1.22,18.091081593927893,13.28095537397863,4,0.9981024667931688,0.9949717159019484,0.9999975325462155
surrogate,robustness,S9_saturation,equal_bargaining,2006,13.448811558179274,0.94,16.034,12.825814536340852,0,0.998,0.9962406015037594,0.9999992216534819
surrogate,robustness,S9_saturation,equal_bargaining,2008,12.783415058525783,0.68,13.287593984962406,12.649088541666666,0,0.9924812030075187,0.9986979166666666,0.9999902524193677
surrogate,robustness,S9_saturation,equal_bargaining,2007,13.732906063938717,0.92,16.524734982332156,12.969868173258003,0,0.9929328621908127,0.992467043314501,0.9999999449524302
surrogate,robustness,S9_saturation,equal_bargaining,2009,13.93924693924694,1.09,17.26153846153846,13.107634543178973,1,0.9846153846153847,0.9956195244055068,0.9999691208482265
surrogate,robustness,S9_saturation,equal_bargaining,2005,13.053941908713691,0.67,14.166030534351146,12.76696542893726,0,0.9980916030534351,0.9980793854033291,0.9999999999625389
surrogate,robustness,S9_saturation,equal_bargaining,2001,13.440217391304344,0.67,14.33148148148148,13.201675257731958,0,0.9944444444444445,0.9980670103092784,0.9999966945583747
surrogate,robustness,S9_saturation,fixed_time,2003,13.898543046357617,0.43,12.134438305709024,14.354798761609906,0,0.998158379373849,0.9944272445820433,0.999996493721817
surrogate,robustness,S9_saturation,fixed_time,2010,13.263104799596476,0.4,11.442528735632184,13.72549019607843,0,1.0,0.9968374446552815,0.9999974916406416
surrogate,robustness,S9_saturation,fixed_time,2002,13.874346957590655,0.43,13.056985294117647,14.090277777777779,0,0.9963235294117647,0.9962121212121212,0.9999999968737616
surrogate,robustness,S9_saturation,fixed_time,2004,13.288791276538358,0.38,12.411764705882353,13.512256442489,0,1.0,0.9956002514142049,0.9999951392139058
surrogate,robustness,S9_saturation,fixed_time,2006,12.994873388224326,0.35,11.814,13.279448621553884,0,1.0,0.9962406015037594,0.9999964534228017
surrogate,robustness,S9_saturation,fixed_time,2008,13.044210692818726,0.38,11.216165413533835,13.53125,0,0.9981203007518797,0.9973958333333334,0.9999998681964299
surrogate,robustness,S9_saturation,fixed_time,2007,13.693845045318367,0.37,12.667844522968197,13.974262397991211,0,0.9946996466431095,0.9930947897049592,0.9999993481773859
surrogate,robustness,S9_saturation,fixed_time,2009,13.356972356972355,0.45,11.773076923076923,13.753441802252816,0,1.0,0.9987484355444305,0.9999996079061798
surrogate,robustness,S9_saturation,fixed_time,2005,13.124403037657556,0.45,11.929389312977099,13.432778489116517,0,1.0,0.9967989756722151,0.9999974301478199
surrogate,robustness,S9_saturation,fixed_time,2001,12.71262120738192,0.36,11.59074074074074,13.012886597938145,0,0.9981481481481481,0.9961340206185567,0.9999989799997556
surrogate,robustness,S9_saturation,efpb,2003,13.409877010406815,0.55,18.880294659300183,11.995046439628483,0,0.998158379373849,0.9969040247678018,0.9999996046993606
surrogate,robustness,S9_saturation,efpb,2010,12.925270632056804,0.54,17.591954022988507,11.740037950664137,0,0.9923371647509579,0.9987349778621126,0.99998967512927
surrogate,robustness,S9_saturation,efpb,2002,13.76075599262446,0.56,19.27389705882353,12.304292929292929,0,0.9981617647058824,0.9981060606060606,0.99999999922136
surrogate,robustness,S9_saturation,efpb,2004,13.598851770508228,0.57,18.77609108159393,12.279698302954117,0,0.9981024667931688,0.9949717159019484,0.9999975325462155
surrogate,robustness,S9_saturation,efpb,2006,13.3624747553208,0.56,17.828,12.286340852130326,0,0.994,0.9974937343358395,0.9999969223407744
surrogate,robustness,S9_saturation,efpb,2008,13.374446377728567,0.54,18.144736842105264,12.103515625,0,0.9981203007518797,0.9947916666666666,0.9999972103181921
surrogate,robustness,S9_saturation,efpb,2007,13.367097728393187,0.54,18.614840989399294,11.932831136220967,0,0.9858657243816255,0.9962335216572504,0.9999726403637865
surrogate,robustness,S9_saturation,efpb,2009,13.328867328867327,0.55,19.857692307692307,11.694618272841051,0,1.0,0.9968710888610763,0.9999975448087141
surrogate,robustness,S9_saturation,efpb,2005,13.370586393173097,0.56,19.001908396946565,11.91741357234315,0,0.9980916030534351,0.9980793854033291,0.9999999999625389
surrogate,robustness,S9_saturation,efpb,2001,13.213950578667498,0.54,18.36111111111111,11.836340206185566,0,0.9944444444444445,0.9974226804123711,0.9999977643875986
surrogate,robustness,S5_ns_wait,efficiency,2003,9.731565427621636,0.53,10.256198347107437,9.614182692307692,0,1.0,0.9975961538461539,0.9999985519041011
surrogate,robustness,S5_ns_wait,efficiency,2010,11.239996867903844,0.7,12.352697095435685,10.981179422835634,0,1.0,0.9962358845671268,0.9999964445006299
surrogate,robustness,S5_ns_wait,efficiency,2002,10.000314021039408,0.65,11.25,9.692111959287532,0,0.9880952380952381,0.9961832061068703,0.9999833862984124
surrogate,robustness,S5_ns_wait,efficiency,2004,10.510861893184849,0.56,11.305555555555555,10.315120711562898,0,1.0,0.9949174078780177,0.9999935089065913
surrogate,robustness,S5_ns_wait,efficiency,2006,10.615873015873017,0.59,12.166666666666666,10.250980392156864,0,1.0,0.996078431372549,0.9999961402181549
surrogate,robustness,S5_ns_wait,efficiency,2008,10.483611774065237,0.49,10.50557620817844,10.477631578947369,0,1.0,0.9960526315789474,0.9999960891635938
surrogate,robustness,S5_ns_wait,efficiency,2007,10.656214496705296,0.78,11.150684931506849,10.515802781289507,0,0.9965753424657534,0.9987357774968394,0.9999988276408796
surrogate,robustness,S5_ns_wait,efficiency,2009,10.382039573820395,0.55,12.141630901287554,9.978233034571062,0,0.9914163090128756,1.0,0.9999814212726429
surrogate,robustness,S5_ns_wait,efficiency,2005,10.3241780434607,0.87,10.656652360515022,10.247089262613196,0,0.9914163090128756,0.9987063389391979,0.9999865818355357
surrogate,robustness,S5_ns_wait,efficiency,2001,10.704348517370219,0.73,10.8300395256917,10.672703751617076,0,1.0,0.9974126778783958,0.9999983221054222
surrogate,robustness,S5_ns_wait,equal_bargaining,2003,10.726050166213357,0.57,8.115702479338843,11.310096153846153,0,1.0,0.9975961538461539,0.9999985519041011
surrogate,robustness,S5_ns_wait,equal_bargaining,2010,10.89202098504424,0.55,8.340248962655602,11.485570890840652,0,1.0,0.998745294855709,0.9999996059346246
surrogate,robustness,S5_ns_wait,equal_bargaining,2002,10.401868425184485,0.5,8.25,10.932569974554708,0,0.9920634920634921,0.9961832061068703,0.9999957066950269
surrogate,robustness,S5_ns_wait,equal_bargaining,2004,10.162889185161948,0.48,7.579365079365079,10.799237611181702,0,1.0,0.9923761118170267,0.9999853578778685
surrogate,robustness,S5_ns_wait,equal_bargaining,2006,10.867969067969067,0.8,8.44017094017094,11.43921568627451,0,1.0,0.996078431372549,0.9999961402181549
surrogate,robustness,S5_ns_wait,equal_bargaining,2008,11.066746221161496,0.54,8.591078066914498,11.740789473684211,0,1.0,0.9960526315789474,0.9999960891635938
surrogate,robustness,S5_ns_wait,equal_bargaining,2007,10.464439900022724,0.7,7.4965753424657535,11.307206068268016,0,0.9965753424657534,0.9962073324905183,0.9999999658964737
surrogate,robustness,S5_ns_wait,equal_bargaining,2009,10.729552190979732,0.51,7.497854077253219,11.471190781049936,0,1.0,0.9961587708066582,0.9999962970429832
surrogate,robustness,S5_ns_wait,equal_bargaining,2005,10.49470878100008,0.48,7.339055793991417,11.226390685640363,0,1.0,0.9948253557567918,0.999993271034326
surrogate,robustness,S5_ns_wait,equal_bargaining,2001,10.896812147229511,0.69,6.664031620553359,11.96248382923674,0,1.0,0.9974126778783958,0.9999983221054222
surrogate,robustness,S5_ns_wait,fixed_time,2003,12.60433665760048,0.29,11.045454545454545,12.953125,0,1.0,0.9975961538461539,0.9999985519041011
surrogate,robustness,S5_ns_wait,fixed_time,2010,12.127554615926709,0.29,10.933609958506224,12.405269761606023,0,1.0,0.9949811794228356,0.9999936711764809
surrogate,robustness,S5_ns_wait,fixed_time,2002,12.675145234730726,0.29,10.76984126984127,13.145038167938932,0,0.996031746031746,0.9961832061068703,0.9999999942200519
surrogate,robustness,S5_ns_wait,fixed_time,2004,11.869892557446477,0.29,11.047619047619047,12.072426937738246,0,1.0,0.9949174078780177,0.9999935089065913
surrogate,robustness,S5_ns_wait,fixed_time,2006,12.722425722425724,0.38,10.764957264957266,13.183006535947712,0,1.0,0.9986928104575163,0.9999995722550967
surrogate,robustness,S5_ns_wait,fixed_time,2008,12.232696897374703,0.29,11.613382899628252,12.401315789473685,0,1.0,0.9960526315789474,0.9999960891635938
surrogate,robustness,S5_ns_wait,fixed_time,2007,12.47383170491555,0.29,12.486301369863014,12.470290771175726,0,1.0,0.9962073324905183,0.999996390253685
surrogate,robustness,S5_ns_wait,fixed_time,2009,12.591764800128173,0.29,11.660944206008583,12.805377720870679,0,0.9957081545064378,1.0,0.9999953752092718
surrogate,robustness,S5_ns_wait,fixed_time,2005,11.747071653606913,0.29,10.918454935622318,11.939197930142303,0,1.0,0.9987063389391979,0.9999995810686603
surrogate,robustness,S5_ns_wait,fixed_time,2001,12.220764766674616,0.29,10.071146245059289,12.76196636481242,0,1.0,0.9961190168175937,0.9999962198501549
surrogate,robustness,S5_ns_wait,efpb,2003,10.766999093381685,0.54,13.152892561983471,10.233173076923077,0,1.0,0.9975961538461539,0.9999985519041011
surrogate,robustness,S5_ns_wait,efpb,2010,10.920601362461827,0.56,13.697095435684647,10.274780426599749,0,1.0,0.9937264742785445,0.9999900987981525
surrogate,robustness,S5_ns_wait,efpb,2002,10.247370073794945,0.51,11.523809523809524,9.932569974554708,0,0.9920634920634921,0.9910941475826972,0.9999997610859416
surrogate,robustness,S5_ns_wait,efpb,2004,10.254254568269157,0.52,12.34920634920635,9.738246505717916,0,1.0,0.9949174078780177,0.9999935089065913
surrogate,robustness,S5_ns_wait,efpb,2006,10.162148962148963,0.57,12.32905982905983,9.652287581699346,0,0.9914529914529915,0.9973856209150327,0.9999911020185096
surrogate,robustness,S5_ns_wait,efpb,2008,10.996260938743038,0.55,13.394052044609666,10.343421052631578,0,0.9925650557620818,0.9973684210526316,0.9999941734485726
surrogate,robustness,S5_ns_wait,efpb,2007,10.598348860107553,0.53,11.058219178082192,10.467762326169407,0,0.9965753424657534,0.9987357774968394,0.9999988276408796
surrogate,robustness,S5_ns_wait,efpb,2009,10.21757590322839,0.53,12.660944206008583,9.65685019206146,0,0.9957081545064378,1.0,0.9999953752092718
surrogate,robustness,S5_ns_wait,efpb,2005,10.367477179093626,0.57,11.545064377682403,10.094437257438551,0,0.9914163090128756,0.9987063389391979,0.9999865818355357
surrogate,robustness,S5_ns_wait,efpb,2001,10.17561014389061,0.53,12.245059288537549,9.654592496765847,0,1.0,0.9974126778783958,0.9999983221054222
surrogate,robustness,S8_repeated_imbalance,efficiency,2003,13.48759315718157,0.54,16.632443531827516,12.670596393897364,0,0.9794661190965093,0.9937586685159501,0.9999475381627552
surrogate,robustness,S8_repeated_imbalance,efficiency,2010,13.260058631091475,0.66,15.486542443064183,12.685198054204308,0,0.9813664596273292,0.9944405837387075,0.9999562158288732
surrogate,robustness,S8_repeated_imbalance,efficiency,2002,13.145987283038322,0.52,13.879828326180258,12.962290502793296,0,0.9935622317596566,0.9930167597765364,0.9999999246066242
surrogate,robustness,S8_repeated_imbalance,efficiency,2004,13.206129303106634,0.59,14.898089171974522,12.789115646258503,0,0.9787685774946921,0.9945578231292517,0.9999359827363754
surrogate,robustness,S8_repeated_imbalance,efficiency,2006,13.120357961177639,0.54,16.93258426966292,12.212247738343772,0,0.9842696629213483,0.9937369519832986,0.9999770920700285
surrogate,robustness,S8_repeated_imbalance,efficiency,2008,13.345092698356911,0.52,15.211206896551724,12.86728837876614,0,0.9762931034482759,0.9935437589670014,0.999923313771521
surrogate,robustness,S8_repeated_imbalance,efficiency,2007,13.501253970907875,0.55,17.16348195329087,12.603518267929635,0,0.9893842887473461,0.9939106901217862,0.9999947913012885
surrogate,robustness,S8_repeated_imbalance,efficiency,2009,13.157660332541566,0.68,16.03404255319149,12.44146005509642,0,0.9851063829787234,0.9910468319559229,0.999990963642815
surrogate,robustness,S8_repeated_imbalance,efficiency,2005,12.919051091759254,0.54,15.235555555555555,12.364892881824465,0,0.9866666666666667,0.9937802349689012,0.999987098416939
surrogate,robustness,S8_repeated_imbalance,efficiency,2001,13.526270714683339,0.58,16.673160173160174,12.750173490631505,0,0.9978354978354979,0.9937543372657877,0.9999958008079417
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2003,14.278243563685635,0.78,18.720739219712527,13.124133148404994,0,0.9815195071868583,0.9965325936199723,0.9999423977430929
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2010,14.263032671963293,0.82,19.21946169772257,12.983321751216122,0,0.9937888198757764,0.9909659485753995,0.9999979771318797
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2002,14.382539955318782,0.7,19.51502145922747,13.097765363128492,0,0.9957081545064378,0.9916201117318436,0.9999957685442307
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2004,14.315281276238455,0.59,17.526539278131636,13.523809523809524,0,0.9851380042462845,0.9938775510204082,0.9999804983688985
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2006,13.335653452077297,0.77,16.006741573033707,12.69937369519833,0,1.0,0.988169798190675,0.9999645952130278
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2008,14.128547579298834,0.7,18.603448275862068,12.982783357245337,0,0.9698275862068966,0.9978479196556671,0.9997972543340142
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2007,13.84943989299448,0.7,17.0276008492569,13.070365358592692,0,0.9893842887473461,0.9939106901217862,0.9999947913012885
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2009,14.169876145232438,0.81,19.23617021276596,12.908402203856749,0,0.9787234042553191,0.9931129476584022,0.9999467488290453
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2005,14.408305092016642,1.12,22.424444444444443,12.490670352453352,3,0.98,0.995162404975812,0.9999410742700665
surrogate,robustness,S8_repeated_imbalance,equal_bargaining,2001,14.03361452490044,0.72,17.982683982683984,13.059680777238029,0,0.9978354978354979,0.9965301873698821,0.9999995716311645
surrogate,robustness,S8_repeated_imbalance,fixed_time,2003,14.050093157181568,0.48,13.813141683778234,14.111650485436893,0,0.9856262833675564,0.992371705963939,0.9999883704855136
surrogate,robustness,S8_repeated_imbalance,fixed_time,2010,14.303097251136512,0.47,12.467908902691512,14.776928422515637,0,0.9937888198757764,0.9916608756080612,0.9999988513116309
surrogate,robustness,S8_repeated_imbalance,fixed_time,2002,13.902474652002061,0.49,12.703862660944205,14.202513966480447,0,0.9978540772532188,0.99231843575419,0.9999922633828628
surrogate,robustness,S8_repeated_imbalance,fixed_time,2004,14.238623005877415,0.47,11.955414012738853,14.801360544217687,0,0.9957537154989384,0.9918367346938776,0.9999961162846002
surrogate,robustness,S8_repeated_imbalance,fixed_time,2006,14.020535212485408,0.48,12.280898876404494,14.434933890048713,0,0.9955056179775281,0.9909533750869868,0.9999947484275247
surrogate,robustness,S8_repeated_imbalance,fixed_time,2008,14.02776557420262,0.46,12.640086206896552,14.383070301291248,0,0.9870689655172413,0.990674318507891,0.9999966768166485
surrogate,robustness,S8_repeated_imbalance,fixed_time,2007,14.250083598060526,0.51,12.507430997876858,14.677266576454668,0,1.0,0.9884979702300406,0.9999665432200239
surrogate,robustness,S8_repeated_imbalance,fixed_time,2009,13.892136070580248,0.45,12.327659574468084,14.28168044077135,0,0.997872340425532,0.9910468319559229,0.9999882231095092
surrogate,robustness,S8_repeated_imbalance,fixed_time,2005,13.704860366350648,0.42,12.471111111111112,14.0,0,0.9888888888888889,0.9930891499654457,0.9999955088977273
surrogate,robustness,S8_repeated_imbalance,fixed_time,2001,14.284759988010103,0.46,12.681818181818182,14.680083275503122,0,0.9978354978354979,0.9916724496877168,0.9999904038816199
surrogate,robustness,S8_repeated_imbalance,efpb,2003,14.700372628726283,0.57,21.50718685831622,12.932038834951456,0,0.9958932238193019,0.992371705963939,0.9999968630331978
surrogate,robustness,S8_repeated_imbalance,efpb,2010,14.326337256234863,0.57,21.600414078674948,12.448227936066713,0,0.968944099378882,0.9944405837387075,0.9998313926226463
surrogate,robustness,S8_repeated_imbalance,efpb,2002,14.261170304175975,0.57,22.744635193133046,12.137569832402235,0,0.9978540772532188,0.9909217877094972,0.9999878499957725
surrogate,robustness,S8_repeated_imbalance,efpb,2004,14.712636439966415,0.57,20.985138004246284,13.166666666666666,0,0.9851380042462845,0.9938775510204082,0.9999804983688985
surrogate,robustness,S8_repeated_imbalance,efpb,2006,13.727249146167479,0.56,20.65393258426966,12.077244258872652,0,0.9775280898876404,0.9909533750869868,0.999953488089292
surrogate,robustness,S8_repeated_imbalance,efpb,2008,14.04551445391442,0.57,20.63362068965517,12.35868005738881,0,0.9719827586206896,0.990674318507891,0.9999093092788075
surrogate,robustness,S8_repeated_imbalance,efpb,2007,14.21438722621635,0.56,21.014861995753716,12.547361299052774,0,0.9893842887473461,0.9918809201623816,0.9999984121007431
surrogate,robustness,S8_repeated_imbalance,efpb,2009,14.293603664743808,0.54,22.04468085106383,12.363636363636363,0,0.9787234042553191,0.9931129476584022,0.9999467488290453
surrogate,robustness,S8_repeated_imbalance,efpb,2005,13.942044528334261,0.57,20.942222222222224,12.267449896337249,0,1.0,0.9889426399447132,0.9999690938460536
surrogate,robustness,S8_repeated_imbalance,efpb,2001,14.163833340470175,0.56,21.181818181818183,12.433032616238723,0,0.9935064935064936,0.9951422623178349,0.9999993234071761
surrogate,robustness,S6_conflict,efficiency,2003,12.164822075537248,0.68,14.621761658031089,11.582601755786113,0,1.0,0.9952114924181963,0.9999942400331774
surrogate,robustness,S6_conflict,efficiency,2010,12.215733134179736,0.64,14.83554376657825,11.610358565737052,0,0.9973474801061007,0.9960159362549801,0.9999995537915545
surrogate,robustness,S6_conflict,efficiency,2002,12.20147883479728,0.78,14.562653562653562,11.603880355699273,0,0.9877149877149877,0.9959579628132579,0.9999827328630299
surrogate,robustness,S6_conflict,efficiency,2004,12.108054027013507,0.53,13.939467312348668,11.631147540983607,0,0.9951573849878934,0.9967213114754099,0.9999993835375485
surrogate,robustness,S6_conflict,efficiency,2006,11.43847487001733,0.58,12.369565217391305,11.223491027732463,0,0.9972826086956522,0.99836867862969,0.9999997038265389
surrogate,robustness,S6_conflict,efficiency,2008,11.942138558864373,0.6,13.488997555012224,11.530059271803557,0,0.9951100244498777,0.9983065198983911,0.999997428710672
surrogate,robustness,S6_conflict,efficiency,2007,11.783171841012459,0.67,13.741258741258742,11.256117455138662,0,0.993006993006993,0.9967373572593801,0.9999964851532485
surrogate,robustness,S6_conflict,efficiency,2009,11.911864750977305,0.65,13.829683698296837,11.406171809841535,0,1.0,0.9958298582151793,0.9999956343117948
surrogate,robustness,S6_conflict,efficiency,2005,11.993990506009494,0.81,13.361702127659575,11.673419773095624,0,0.9973404255319149,0.9959481361426256,0.9999995121138768
surrogate,robustness,S6_conflict,efficiency,2001,11.805592272496188,0.58,13.343832020997375,11.436065573770492,0,0.9921259842519685,0.9975409836065574,0.9999925931624126
surrogate,robustness,S6_conflict,equal_bargaining,2003,11.795721872053203,0.56,10.67098445595855,12.062250598563448,0,1.0,0.9952114924181963,0.9999942400331774
surrogate,robustness,S6_conflict,equal_bargaining,2010,12.654518297236743,0.72,11.583554376657824,12.90199203187251,0,1.0,0.999203187250996,0.9999998411458343
surrogate,robustness,S6_conflict,equal_bargaining,2002,12.817378790134486,0.78,12.702702702702704,12.8464025869038,0,1.0,0.9951495553759094,0.9999940896986731
surrogate,robustness,S6_conflict,equal_bargaining,2004,12.02376188094047,0.53,9.675544794188863,12.635245901639344,0,0.9951573849878934,0.9967213114754099,0.9999993835375485
surrogate,robustness,S6_conflict,equal_bargaining,2006,12.385666224895505,0.65,11.682065217391305,12.548123980424144,0,0.9972826086956522,0.9991843393148451,0.9999990926531112
surrogate,robustness,S6_conflict,equal_bargaining,2008,12.21673610039603,0.71,10.748166259168704,12.607959356477561,0,1.0,0.9966130397967824,0.9999971223953181
surrogate,robustness,S6_conflict,equal_bargaining,2007,12.307840616966581,0.53,10.272727272727273,12.85562805872757,0,0.9953379953379954,0.9959216965742251,0.999999914073844
surrogate,robustness,S6_conflict,equal_bargaining,2009,12.093770624968268,0.72,11.02919708029197,12.374478732276897,0,0.9927007299270073,0.9966638865721434,0.9999960312661562
surrogate,robustness,S6_conflict,equal_bargaining,2005,12.426876073123927,0.6,12.34308510638298,12.446515397082658,0,0.9973404255319149,0.9975688816855753,0.9999999868852686
surrogate,robustness,S6_conflict,equal_bargaining,2001,12.838078291814949,0.77,12.727034120734908,12.864754098360656,0,1.0,0.9959016393442623,0.9999957836151284
surrogate,robustness,S6_conflict,fixed_time,2003,13.334805697553227,0.37,11.77720207253886,13.703910614525139,0,0.9974093264248705,0.9960095770151636,0.9999995069360765
surrogate,robustness,S6_conflict,fixed_time,2010,12.89494647747075,0.3,10.440318302387269,13.46215139442231,0,1.0,0.998406374501992,0.9999993640768272
surrogate,robustness,S6_conflict,fixed_time,2002,12.959307230410403,0.35,12.31941031941032,13.121261115602264,0,1.0,0.9975747776879548,0.9999985260037503
surrogate,robustness,S6_conflict,fixed_time,2004,12.943221610805402,0.41,12.23728813559322,13.12704918032787,0,1.0,0.9926229508196721,0.9999862940498241
surrogate,robustness,S6_conflict,fixed_time,2006,13.384544805790602,0.34,11.347826086956522,13.854812398042414,0,0.9972826086956522,0.9967373572593801,0.9999999252287572
surrogate,robustness,S6_conflict,fixed_time,2008,13.086457851154659,0.29,12.594132029339853,13.217612193056732,0,0.9975550122249389,0.9983065198983911,0.9999998582229412
surrogate,robustness,S6_conflict,fixed_time,2007,12.685880957089184,0.3,11.24009324009324,13.075040783034257,0,0.9953379953379954,0.9967373572593801,0.9999995065440781
surrogate,robustness,S6_conflict,fixed_time,2009,12.526882266334972,0.31,11.343065693430656,12.839032527105921,0,1.0,0.994161801501251,0.9999914289662458
surrogate,robustness,S6_conflict,fixed_time,2005,12.68033531966468,0.29,11.59308510638298,12.935170178282009,0,0.9973404255319149,0.9951377633711507,0.9999987778961856
surrogate,robustness,S6_conflict,fixed_time,2001,12.951499745805796,0.29,11.20734908136483,13.37049180327869,0,1.0,0.9967213114754099,0.9999973037246348
surrogate,robustness,S6_conflict,efpb,2003,12.051665095041939,0.54,16.759067357512954,10.936153232242617,0,0.9974093264248705,0.9960095770151636,0.9999995069360765
surrogate,robustness,S6_conflict,efpb,2010,12.34737366193677,0.57,17.957559681697614,11.050996015936255,0,1.0,0.999203187250996,0.9999998411458343
surrogate,robustness,S6_conflict,efpb,2002,12.865912361669395,0.54,17.651105651105652,11.654810024252223,0,1.0,0.9935327405012127,0.9999894757959752
surrogate,robustness,S6_conflict,efpb,2004,12.404902451225613,0.56,16.54721549636804,11.326229508196722,0,0.9951573849878934,0.9959016393442623,0.9999998602748964
surrogate,robustness,S6_conflict,efpb,2006,11.576358446324804,0.57,14.67663043478261,10.860522022838499,0,0.9972826086956522,0.99836867862969,0.9999997038265389
surrogate,robustness,S6_conflict,efpb,2008,11.947230365684309,0.53,14.234718826405867,11.337849280270957,0,0.9975550122249389,0.9991532599491956,0.9999993592941685
surrogate,robustness,S6_conflict,efpb,2007,12.252570694087403,0.54,16.575757575757574,11.088907014681892,0,0.993006993006993,0.9967373572593801,0.9999964851532485
surrogate,robustness,S6_conflict,efpb,2009,11.75260191907397,0.54,15.245742092457421,10.831526271893244,0,0.9927007299270073,0.9958298582151793,0.9999975238262777
surrogate,robustness,S6_conflict,efpb,2005,12.132461367538632,0.56,16.08244680851064,11.206645056726094,0,0.9973404255319149,0.9943273905996759,0.9999977113808449
surrogate,robustness,S6_conflict,efpb,2001,12.107625826131164,0.53,16.141732283464567,11.138524590163934,0,1.0,0.9950819672131147,0.9999939234270792
surrogate,robustness,S12_sensor_error,efficiency,2003,12.60433665760048,0.29,11.045454545454545,12.953125,0,1.0,0.9975961538461539,0.9999985519041011
surrogate,robustness,S12_sensor_error,efficiency,2010,12.127554615926709,0.29,10.933609958506224,12.405269761606023,0,1.0,0.9949811794228356,0.9999936711764809
surrogate,robustness,S12_sensor_error,efficiency,2002,12.675145234730726,0.29,10.76984126984127,13.145038167938932,0,0.996031746031746,0.9961832061068703,0.9999999942200519
surrogate,robustness,S12_sensor_error,efficiency,2004,11.869892557446477,0.29,11.047619047619047,12.072426937738246,0,1.0,0.9949174078780177,0.9999935089065913
surrogate,robustness,S12_sensor_error,efficiency,2006,12.722425722425724,0.38,10.764957264957266,13.183006535947712,0,1.0,0.9986928104575163,0.9999995722550967
surrogate,robustness,S12_sensor_error,efficiency,2008,12.232696897374703,0.29,11.613382899628252,12.401315789473685,0,1.0,0.9960526315789474,0.9999960891635938
surrogate,robustness,S12_sensor_error,efficiency,2007,12.47383170491555,0.29,12.486301369863014,12.470290771175726,0,1.0,0.9962073324905183,0.999996390253685
surrogate,robustness,S12_sensor_error,efficiency,2009,12.591764800128173,0.29,11.660944206008583,12.805377720870679,0,0.9957081545064378,1.0,0.9999953752092718
surrogate,robustness,S12_sensor_error,efficiency,2005,11.747071653606913,0.29,10.918454935622318,11.939197930142303,0,1.0,0.9987063389391979,0.9999995810686603
surrogate,robustness,S12_sensor_error,efficiency,2001,12.220764766674616,0.29,10.071146245059289,12.76196636481242,0,1.0,0.9961190168175937,0.9999962198501549
